channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
bidirectionalExtensionBoard,toACdisplay,1.62857225,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FC B1 B3 00 A5,0xAA,True
mainboardBlue,fromACmainboard,1.67601275,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 01 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 E6 33,0xAA,True
mainboardGrey,toACmainboard,1.782361,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,1.82551925,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 89 66 7F 7F 00 00 00 00 00 62 39 0D 00 82 00 00 00 00 00 00 00 01 00 00 00 00 00 00 4D 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,1.83387175,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardBlue,fromACmainboard,1.8398345,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 7,fromACbusadapter_HAHB,1.85388175,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 2F 66 00 00 00 00 00 00 00 6E 55,0xAA,True
mainboardGrey,toACmainboard,1.9019715,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,1.9333855,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
mainboardGrey,toACmainboard,2.0321575,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,2.09021275,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,2.13391925,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
mainboardGrey,toACmainboard,2.15205425,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 7,fromACbusadapter_HAHB,2.15387075,32,AA C0 00 00 05 00 10 30 84 80 59 58 65 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 94 55,0xAA,True
mainboardBlue,fromACmainboard,2.206381,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 01 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 E6 33,0xAA,True
MideaIR,toACdisplay,2.24439525,6,B9 46 F7 08 01 FE,0xB9,True
mainboardGrey,toACmainboard,2.312215,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
MideaIR,toACdisplay,2.33631525,6,B9 46 F7 08 01 FE,0xB9,True
mainboardBlue,fromACmainboard,2.3699765,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,2.4317395,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
Channel 6,toACbusadapter_HAHB,2.43393575,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
wifiOrange,fromACdisplay,2.43779875,31,AA 1E AC 00 00 00 00 00 02 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 18 78,0xAA,True
Channel 7,fromACbusadapter_HAHB,2.45388775,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 2F 66 00 00 00 00 00 00 00 6E 55,0xAA,True
mainboardBlue,fromACmainboard,2.462638,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
wifiBrown,toACdisplay,2.47095525,31,AA 1E AC B2 00 00 00 00 02 63 01 01 04 04 B3 A8 C0 FF 00 00 00 00 01 00 09 00 03 00 00 00 EE,0xAA,True
mainboardGrey,toACmainboard,2.56219525,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,2.6208125,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,2.6919965,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
bidirectionalExtensionBoard,toACdisplay,2.72780875,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 81 D3 53 00 83,0xAA,True
Channel 6,toACbusadapter_HAHB,2.73433775,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 04 18 00 60 12 00 00 00 00 00 00 00 00 00 38 EC 55,0xAA,True
mainboardBlue,fromACmainboard,2.750017,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,2.811746,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.866187,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 01 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 E6 33,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,2.925561,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 64 00 00 00 00 80 80 80 80 00 00 94 00 EF,0x55,True
mainboardGrey,toACmainboard,2.9720845,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,3.0306575,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,3.034156,16,AA C4 01 00 00 00 A5 5A 00 00 00 00 00 3B 01 55,0xAA,True
mainboardGrey,toACmainboard,3.1018605,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,3.13261075,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
mainboardGrey,toACmainboard,3.232054,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,3.29054275,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,3.3344955,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 04 18 00 60 12 00 00 00 00 00 00 00 00 00 38 EC 55,0xAA,True
mainboardGrey,toACmainboard,3.351897,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.405986,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 01 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 E6 33,0xAA,True
mainboardGrey,toACmainboard,3.51201725,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,3.570647,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,3.63433475,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardGrey,toACmainboard,3.64165925,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.6543,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 2F 64 00 00 00 00 00 00 00 70 55,0xAA,True
mainboardBlue,fromACmainboard,3.672863,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
mainboardGrey,toACmainboard,3.77206175,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
bidirectionalExtensionBoard,toACdisplay,3.8270535,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 13 66 00 43,0xAA,True
mainboardBlue,fromACmainboard,3.8296745,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,3.89168375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,3.93438225,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
mainboardBlue,fromACmainboard,3.9458935,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 00 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 06 14,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.95443325,32,AA C0 00 00 05 00 10 30 84 80 59 58 65 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 94 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.0254705,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 18 18 00 01 EC 03 4E 5A 39 39 1E 00 00 00 00 00 00 00 00 00 B0 00 EF,0x55,True
mainboardGrey,toACmainboard,4.052166,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,4.110424,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,4.1716675,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,4.202134,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
Channel 6,toACbusadapter_HAHB,4.23439875,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.2544465,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 2F 64 00 00 00 00 00 00 00 70 55,0xAA,True
mainboardGrey,toACmainboard,4.3020115,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,4.36138875,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,4.43186875,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,4.486311,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 00 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 06 14,0xAA,True
Channel 6,toACbusadapter_HAHB,4.5347695,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 04 18 00 60 12 00 00 00 00 00 00 00 00 00 38 EC 55,0xAA,True
mainboardGrey,toACmainboard,4.59208,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,4.650929,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,4.721517,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,4.75285025,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
Channel 6,toACbusadapter_HAHB,4.83465025,16,AA C4 02 00 00 00 A5 5A 00 00 00 00 00 3B 00 55,0xAA,True
mainboardGrey,toACmainboard,4.85188175,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,4.909589,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
bidirectionalExtensionBoard,toACdisplay,4.9262805,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8E 19 DD 00 3D,0xAA,True
mainboardGrey,toACmainboard,4.97154575,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.02581725,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 00 02 00 00 00 00 00 FE 04 01 06 00 03 01 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 06 14,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,5.12318175,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 04 00 EF,0x55,True
mainboardGrey,toACmainboard,5.13203,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
Channel 6,toACbusadapter_HAHB,5.1346875,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 04 18 00 60 12 00 00 00 00 00 00 00 00 00 38 EC 55,0xAA,True
mainboardBlue,fromACmainboard,5.19038625,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,5.25167725,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,5.28287475,64,AA 30 40 74 09 B8 0B 5E 01 7C 01 28 18 18 00 01 B0 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 39 72 B6 B3 00 01 11 B9 00 0A E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 69,0xAA,True
wifiOrange,fromACdisplay,5.343601,31,AA 1E AC 00 00 00 00 00 02 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 18 78,0xAA,True
wifiBrown,toACdisplay,5.37674025,31,AA 1E AC B2 00 00 00 00 02 63 01 01 04 04 B3 A8 C0 FF 00 00 00 00 01 00 09 00 03 00 00 00 EE,0xAA,True
mainboardGrey,toACmainboard,5.38201975,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
Channel 6,toACbusadapter_HAHB,5.4348185,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardBlue,fromACmainboard,5.43939575,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.4547785,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 2F 64 00 00 00 00 00 00 00 70 55,0xAA,True
mainboardGrey,toACmainboard,5.50151075,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.55555525,64,AA 31 40 00 53 59 1B 61 39 00 00 00 02 49 07 00 B7 88 34 B1 1E 00 11 16 FF 02 01 00 02 00 00 00 00 00 FE 04 01 06 00 FC 00 64 00 64 00 00 64 00 F0 18 14 00 00 00 00 00 00 00 00 00 00 00 92 90,0xAA,True
mainboardGrey,toACmainboard,5.661912,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,5.71998975,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,5.7348975,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.75480175,32,AA C0 00 00 05 00 10 30 84 80 59 58 64 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 95 55,0xAA,True
