Time [s],MideaIR
14.837178000,1
14.837718750,0
14.838252750,1
14.839868500,0
14.840403000,1
14.840943250,0
14.841477500,1
14.843093500,0
14.843627250,1
14.845243250,0
14.845800000,1
14.847393250,0
14.847950750,1
14.849544000,0
14.850076250,1
14.851693500,0
14.852250250,1
14.853843250,0
14.854400000,1
14.854919000,0
14.855450750,1
14.857090250,0
14.857623750,1
14.862811500,0
14.867198500,1
14.871616000,0
14.872123750,1
14.873765250,0
14.874273500,1
14.874840250,0
14.875348500,1
14.876990500,0
14.877498250,1
14.879140250,0
14.879648000,1
14.881290000,0
14.881797500,1
14.882365000,0
14.882872250,1
14.883440000,0
14.883947250,1
14.885590250,0
14.886097000,1
14.886665250,0
14.887171750,1
14.888815250,0
14.889321750,1
14.889890000,0
14.890396500,1
14.890965000,0
14.891471250,1
14.892040000,0
14.892546000,1
14.894190250,0
14.894696000,1
14.896340000,0
14.896845750,1
14.897415000,0
14.897920750,1
14.899565250,0
14.900070750,1
14.901715000,0
14.902220500,1
14.903865000,0
14.904370500,1
14.906014750,0
14.906520250,1
14.907089500,0
14.907595250,1
14.909239500,0
14.909745250,1
14.911389750,0
14.911895000,1
14.913539250,0
14.914045000,1
14.914614250,0
14.915119500,1
14.915689250,0
14.916194750,1
14.916764250,0
14.917269750,1
14.917839000,0
14.918344750,1
14.919989000,0
14.920494750,1
14.921064000,0
14.921569500,1
14.922138750,0
14.922644500,1
14.923214000,0
14.923719500,1
14.924289000,0
14.924794500,1
14.925363750,0
14.925869250,1
14.926439000,0
14.926944000,1
14.927513750,0
14.928019000,1
14.928588750,0
14.929094250,1
14.929663750,0
14.930169000,1
14.931814000,0
14.932319000,1
14.932888500,0
14.933394000,1
14.935039000,0
14.935543750,1
14.937188500,0
14.937693750,1
14.939338500,0
14.939843500,1
14.941488500,0
14.941993500,1
14.943638250,0
14.944143500,1
14.945788250,0
14.946293500,1
14.946863250,0
14.947368250,1
14.949013250,0
14.949518250,1
22.942128000,0
22.946520250,1
22.950908000,0
22.951446250,1
22.953060000,0
22.953620250,1
22.954134750,0
22.954670500,1
22.956284750,0
22.956820750,1
22.958433250,0
22.958970500,1
22.960582750,0
22.961120250,1
22.961659250,0
22.962220750,1
22.962732750,0
22.963294000,1
22.964882750,0
22.965420750,1
22.965958000,0
22.966495000,1
22.968107750,0
22.968670000,1
22.969182500,0
22.969719750,1
22.970257500,0
22.970794750,1
22.971333750,0
22.971869250,1
22.973482750,0
22.974044250,1
22.975632500,0
22.976169750,1
22.976708750,0
22.977244250,1
22.978857250,0
22.979394000,1
22.981007250,0
22.981567750,1
22.983157500,0
22.983717000,1
22.985310500,0
22.985842500,1
22.986383250,0
22.986917750,1
22.988532750,0
22.989091750,1
22.990682500,0
22.991240250,1
22.992832000,0
22.993366000,1
22.993930250,0
22.994465500,1
22.994982750,0
22.995539500,1
22.996056750,0
22.996614000,1
22.997154750,0
22.997689750,1
22.999284000,0
22.999814250,1
23.000379750,0
23.000889000,1
23.001455000,0
23.001963500,1
23.002529500,0
23.003038000,1
23.003604500,0
23.004112750,1
23.004679250,0
23.005187500,1
23.005754500,0
23.006261750,1
23.006829500,0
23.007337000,1
23.007904250,0
23.008411750,1
23.008979250,0
23.009486500,1
23.011129750,0
23.011636500,1
23.013280000,0
23.013786500,1
23.015429500,0
23.015935500,1
23.017579500,0
23.018085750,1
23.019729500,0
23.020235500,1
23.021879250,0
23.022385500,1
23.024029750,0
23.024535500,1
23.026179500,0
23.026685000,1
23.027254250,0
23.027759750,1
23.028329250,0
23.028834750,1
23.034071750,0
23.038435250,1
23.042855000,0
23.043359750,1
23.045004250,0
23.045509500,1
23.046079000,0
23.046584250,1
23.048229500,0
23.048734750,1
23.050379250,0
23.050884000,1
23.052529000,0
23.053033750,1
23.053604000,0
23.054109000,1
23.054678750,0
23.055183750,1
23.056829000,0
23.057333500,1
23.057903750,0
23.058408250,1
23.060054250,0
23.060558500,1
23.061128750,0
23.061633750,1
23.062204000,0
23.062708000,1
23.063278750,0
23.063783250,1
23.065428750,0
23.065933000,1
23.067578500,0
23.068083000,1
23.068653250,0
23.069158000,1
23.070803500,0
23.071308000,1
23.072953500,0
23.073458000,1
23.075103250,0
23.075607250,1
23.077253250,0
23.077757500,1
23.078328000,0
23.078832500,1
23.080478000,0
23.080982000,1
23.082627750,0
23.083132000,1
23.084778000,0
23.085282000,1
23.085853000,0
23.086357250,1
23.086927750,0
23.087431750,1
23.088002750,0
23.088506500,1
23.089077500,0
23.089581250,1
23.091227000,0
23.091731500,1
23.092302250,0
23.092806250,1
23.093377000,0
23.093881500,1
23.094452500,0
23.094956250,1
23.095527500,0
23.096031250,1
23.096602250,0
23.097106000,1
23.097677250,0
23.098181250,1
23.098752000,0
23.099256000,1
23.099826500,0
23.100331000,1
23.100902000,0
23.101406000,1
23.103052000,0
23.103555750,1
23.105202000,0
23.105705500,1
23.107352000,0
23.107855500,1
23.109502000,0
23.110005750,1
23.111652000,0
23.112155750,1
23.113801250,0
23.114305250,1
23.115951250,0
23.116455250,1
23.118101250,0
23.118605000,1
23.119176250,0
23.119680250,1
23.120251750,0
23.120755250,1
30.590319750,0
30.594734500,1
30.599099500,0
30.599660500,1
30.601251000,0
30.601785750,1
30.602325750,0
30.602882750,1
30.604476250,0
30.605010000,1
30.606623500,0
30.607185500,1
30.608774250,0
30.609309750,1
30.609848000,0
30.610385750,1
30.610923750,0
30.611459500,1
30.613074250,0
30.613634750,1
30.614152250,0
30.614685500,1
30.616299000,0
30.616860750,1
30.617373500,0
30.617909750,1
30.618449000,0
30.619009000,1
30.619524000,0
30.620082750,1
30.621675750,0
30.622208750,1
30.623823000,0
30.624383750,1
30.624897500,0
30.625433250,1
30.627051000,0
30.627607000,1
30.629198000,0
30.629757250,1
30.631371500,0
30.631881750,1
30.633497750,0
30.634055250,1
30.634572000,0
30.635106000,1
30.636725000,0
30.637255250,1
30.638896000,0
30.639429250,1
30.641044750,0
30.641578250,1
30.642120500,0
30.642628750,1
30.643194750,0
30.643703500,1
30.644270000,0
30.644778000,1
30.645344750,0
30.645853000,1
30.647495000,0
30.648026500,1
30.648569500,0
30.649077000,1
30.649644750,0
30.650151750,1
30.650719750,0
30.651226750,1
30.651794500,0
30.652325750,1
30.652869250,0
30.653375750,1
30.653944500,0
30.654451000,1
30.655019500,0
30.655525750,1
30.656094500,0
30.656600000,1
30.658244250,0
30.658774250,1
30.659319000,0
30.659825250,1
30.660394000,0
30.660899750,1
30.662544000,0
30.663049500,1
30.664693750,0
30.665199250,1
30.666844000,0
30.667349250,1
30.668993500,0
30.669498500,1
30.671143500,0
30.671648750,1
30.672218250,0
30.672723500,1
30.674368250,0
30.674873250,1
30.676518250,0
30.677023250,1
30.682260000,0
30.686623500,1
30.691043250,0
30.691547250,1
30.693192750,0
30.693697750,1
30.694267750,0
30.694772250,1
30.696417250,0
30.696922750,1
30.698567250,0
30.699072250,1
30.700717250,0
30.701222000,1
30.701791750,0
30.702296750,1
30.702867000,0
30.703372000,1
30.705017000,0
30.705522250,1
30.706091750,0
30.706596500,1
30.708241750,0
30.708746750,1
30.709316750,0
30.709821500,1
30.710391500,0
30.710896500,1
30.711466750,0
30.711971250,1
30.713616500,0
30.714121250,1
30.715766250,0
30.716271000,1
30.716841500,0
30.717345500,1
30.718991000,0
30.719495750,1
30.721141250,0
30.721645750,1
30.723291000,0
30.723795500,1
30.725440750,0
30.725945250,1
30.726515500,0
30.727020250,1
30.728665250,0
30.729169750,1
30.730815250,0
30.731320000,1
30.732965250,0
30.733469750,1
30.734039750,0
30.734544500,1
30.735114750,0
30.735619500,1
30.736190000,0
30.736694750,1
30.737264500,0
30.737769500,1
30.739414750,0
30.739919250,1
30.740489750,0
30.740994250,1
30.741564750,0
30.742069250,1
30.742639750,0
30.743144500,1
30.743714500,0
30.744219000,1
30.744789500,0
30.745294250,1
30.745864500,0
30.746368750,1
30.746939500,0
30.747443750,1
30.748014250,0
30.748519000,1
30.750164500,0
30.750668750,1
30.751239000,0
30.751743500,1
30.752313500,0
30.752818250,1
30.754463750,0
30.754968250,1
30.756613750,0
30.757118250,1
30.758763500,0
30.759267750,1
30.760913250,0
30.761417750,1
30.763063000,0
30.763567500,1
30.764138000,0
30.764643000,1
30.766288250,0
30.766792250,1
30.768438000,0
30.768942000,1
38.555495000,0
38.559910750,1
38.564299750,0
38.564834250,1
38.566425000,0
38.566960000,1
38.567499500,0
38.568035250,1
38.569650750,0
38.570185250,1
38.571798750,0
38.572359000,1
38.573950500,0
38.574509000,1
38.575023000,0
38.575560000,1
38.576099750,0
38.576659500,1
38.578251000,0
38.578784750,1
38.579323000,0
38.579859750,1
38.581472250,0
38.582009250,1
38.582548000,0
38.583110000,1
38.583623250,0
38.584183000,1
38.584698750,0
38.585259000,1
38.586849500,0
38.587383750,1
38.588999750,0
38.589533750,1
38.590074000,0
38.590608000,1
38.592223500,0
38.592782750,1
38.594397500,0
38.594931500,1
38.596523750,0
38.597080750,1
38.598697000,0
38.599206250,1
38.599749250,0
38.600280500,1
38.601900000,0
38.602455500,1
38.604071250,0
38.604580000,1
38.606220750,0
38.606729750,1
38.607295500,0
38.607803500,1
38.608370750,0
38.608879000,1
38.609445750,0
38.609953750,1
38.610520500,0
38.611027500,1
38.612670250,0
38.613201500,1
38.613745500,0
38.614252500,1
38.614820500,0
38.615351000,1
38.615895500,0
38.616402250,1
38.616970250,0
38.617476500,1
38.618045500,0
38.618551500,1
38.619120500,0
38.619626500,1
38.620195250,0
38.620701500,1
38.621270000,0
38.621776250,1
38.623420500,0
38.623926000,1
38.624494750,0
38.625001250,1
38.626646000,0
38.627150750,1
38.628795000,0
38.629300750,1
38.630945250,0
38.631450500,1
38.633095250,0
38.633600500,1
38.635245000,0
38.635750500,1
38.637395500,0
38.637900250,1
38.638469500,0
38.638975000,1
38.640620250,0
38.641125250,1
38.641694750,0
38.642200000,1
38.647437500,0
38.651800250,1
38.656220500,0
38.656725000,1
38.658369750,0
38.658874750,1
38.659444750,0
38.659949500,1
38.661594750,0
38.662099500,1
38.663744750,0
38.664249250,1
38.665894250,0
38.666399000,1
38.666969500,0
38.667474250,1
38.668044750,0
38.668549250,1
38.670194000,0
38.670699000,1
38.671269000,0
38.671774500,1
38.673419000,0
38.673924000,1
38.674494250,0
38.674998750,1
38.675569000,0
38.676073750,1
38.676644000,0
38.677148750,1
38.678793750,0
38.679298250,1
38.680943750,0
38.681448750,1
38.682018500,0
38.682523500,1
38.684168750,0
38.684673250,1
38.686318750,0
38.686823500,1
38.688468500,0
38.688973250,1
38.690618500,0
38.691123500,1
38.691693250,0
38.692198250,1
38.693843750,0
38.694348000,1
38.695993750,0
38.696498250,1
38.698143250,0
38.698648000,1
38.699218000,0
38.699723000,1
38.700293500,0
38.700798000,1
38.701368250,0
38.701873000,1
38.702443500,0
38.702948000,1
38.704593000,0
38.705097500,1
38.705668000,0
38.706172500,1
38.706743250,0
38.707247500,1
38.707818000,0
38.708322500,1
38.708893000,0
38.709397250,1
38.709967750,0
38.710472750,1
38.711043000,0
38.711547250,1
38.712117750,0
38.712622250,1
38.713192500,0
38.713697250,1
38.715342500,0
38.715847000,1
38.716417500,0
38.716921500,1
38.718567500,0
38.719071750,1
38.720717000,0
38.721222250,1
38.722867000,0
38.723371500,1
38.725017000,0
38.725521250,1
38.727167250,0
38.727671000,1
38.729317000,0
38.729821000,1
38.730391750,0
38.730896250,1
38.732541500,0
38.733046000,1
38.733616750,0
38.734120500,1
50.883731500,0
50.888147000,1
50.892512750,0
50.893072250,1
50.894662500,0
50.895196250,1
50.895761000,0
50.896271750,1
50.897910500,0
50.898445500,1
50.900060500,0
50.900572000,1
50.902211000,0
50.902746000,1
50.903285000,0
50.903820750,1
50.904336750,0
50.904871250,1
50.906487500,0
50.907046750,1
50.907565000,0
50.908121500,1
50.909735000,0
50.910271000,1
50.910809750,0
50.911346250,1
50.911861750,0
50.912420500,1
50.912935250,0
50.913469750,1
50.915085750,0
50.915645000,1
50.917236750,0
50.917769250,1
50.918309250,0
50.918870000,1
50.920484500,0
50.921018500,1
50.922611000,0
50.923168500,1
50.924783750,0
50.925293000,1
50.926933500,0
50.927466250,1
50.928008000,0
50.928516750,1
50.930158500,0
50.930666500,1
50.932309000,0
50.932841750,1
50.934458500,0
50.934966250,1
50.935532750,0
50.936041000,1
50.936608250,0
50.937115250,1
50.937682750,0
50.938190250,1
50.938757750,0
50.939265000,1
50.940907750,0
50.941414250,1
50.941982750,0
50.942489000,1
50.943058000,0
50.943564000,1
50.944132500,0
50.944639250,1
50.945207250,0
50.945714000,1
50.946282500,0
50.946788250,1
50.947357750,0
50.947863250,1
50.948432750,0
50.948938000,1
50.949508250,0
50.950013250,1
50.951657000,0
50.952162500,1
50.953808500,0
50.954312250,1
50.954882000,0
50.955387750,1
50.957032250,0
50.957537250,1
50.959182250,0
50.959687500,1
50.961332500,0
50.961861500,1
50.963482250,0
50.963987000,1
50.965632750,0
50.966136750,1
50.966707000,0
50.967211750,1
50.967782250,0
50.968287000,1
50.969931500,0
50.970437000,1
50.975674250,0
50.980036500,1
50.984457000,0
50.984961750,1
50.986607750,0
50.987112000,1
50.987682250,0
50.988187000,1
50.989831500,0
50.990336500,1
50.991981500,0
50.992510750,1
50.994131500,0
50.994636250,1
50.995206000,0
50.995711250,1
50.996280750,0
50.996786000,1
50.998431000,0
50.998935750,1
50.999506000,0
51.000010750,1
51.001655750,0
51.002160500,1
51.002730500,0
51.003235250,1
51.003805500,0
51.004310500,1
51.004880750,0
51.005385250,1
51.007030750,0
51.007535500,1
51.009180500,0
51.009685000,1
51.010255000,0
51.010760500,1
51.012405500,0
51.012910000,1
51.014556000,0
51.015059750,1
51.016705000,0
51.017209750,1
51.018855500,0
51.019359500,1
51.019930250,0
51.020434500,1
51.022080000,0
51.022584500,1
51.024229750,0
51.024734000,1
51.026380000,0
51.026883750,1
51.027454500,0
51.027959000,1
51.028530000,0
51.029033500,1
51.029604500,0
51.030109000,1
51.030679500,0
51.031184000,1
51.032829250,0
51.033333500,1
51.033903750,0
51.034408000,1
51.034979250,0
51.035483750,1
51.036053750,0
51.036558500,1
51.037129000,0
51.037633500,1
51.038203750,0
51.038708250,1
51.039278750,0
51.039783500,1
51.040354250,0
51.040858250,1
51.041428250,0
51.041932750,1
51.043578750,0
51.044083250,1
51.045728750,0
51.046233000,1
51.046804250,0
51.047308000,1
51.048953500,0
51.049458250,1
51.051103500,0
51.051607250,1
51.053253500,0
51.053757750,1
51.055403000,0
51.055907250,1
51.057553250,0
51.058057500,1
51.058627500,0
51.059132250,1
51.059702750,0
51.060207250,1
51.061852250,0
51.062381000,1
59.716915750,0
59.721303250,1
59.725718250,0
59.726252750,1
59.727847750,0
59.728403750,1
59.728918500,0
59.729477250,1
59.731093250,0
59.731602000,1
59.733243000,0
59.733778250,1
59.735368000,0
59.735902750,1
59.736442250,0
59.736977000,1
59.737517000,0
59.738052000,1
59.739692000,0
59.740202000,1
59.740744750,0
59.741277000,1
59.742893000,0
59.743427250,1
59.743968500,0
59.744525750,1
59.745042750,0
59.745601500,1
59.746140750,0
59.746676250,1
59.748268250,0
59.748827500,1
59.750441000,0
59.750975750,1
59.751492250,0
59.752025750,1
59.753666250,0
59.754200250,1
59.755815750,0
59.756349000,1
59.757966000,0
59.758474500,1
59.760115250,0
59.760649000,1
59.761190000,0
59.761698000,1
59.763340000,0
59.763847750,1
59.765489500,0
59.765997500,1
59.767639500,0
59.768147250,1
59.768714500,0
59.769247000,1
59.769789000,0
59.770296500,1
59.770863500,0
59.771371250,1
59.771939250,0
59.772446000,1
59.774089500,0
59.774596000,1
59.775163750,0
59.775670500,1
59.776239250,0
59.776745250,1
59.777314000,0
59.777819750,1
59.778389500,0
59.778894750,1
59.779464750,0
59.779970250,1
59.780539250,0
59.781044500,1
59.781614000,0
59.782119500,1
59.782689500,0
59.783194500,1
59.784839250,0
59.785368500,1
59.786988750,0
59.787518500,1
59.789138750,0
59.789643750,1
59.791289000,0
59.791794000,1
59.793438750,0
59.793944000,1
59.795588500,0
59.796093000,1
59.797738250,0
59.798243000,1
59.799887750,0
59.800392750,1
59.800963500,0
59.801468500,1
59.802037750,0
59.802566750,1
59.803113250,0
59.803618250,1
59.808854750,0
59.813217250,1
59.817638250,0
59.818143000,1
59.819788000,0
59.820292750,1
59.820862250,0
59.821367750,1
59.823012250,0
59.823517500,1
59.825162250,0
59.825667750,1
59.827312750,0
59.827817500,1
59.828387750,0
59.828892250,1
59.829463000,0
59.829967250,1
59.831613000,0
59.832117000,1
59.832687750,0
59.833192250,1
59.834836750,0
59.835342000,1
59.835912250,0
59.836416750,1
59.836986750,0
59.837491250,1
59.838061750,0
59.838566750,1
59.840212000,0
59.840717250,1
59.842362000,0
59.842866250,1
59.843436500,0
59.843941750,1
59.845586500,0
59.846091250,1
59.847736250,0
59.848241500,1
59.849886250,0
59.850391250,1
59.852036750,0
59.852541250,1
59.853110750,0
59.853615750,1
59.855260750,0
59.855765250,1
59.857410750,0
59.857915250,1
59.859560750,0
59.860065250,1
59.860635250,0
59.861139750,1
59.861710250,0
59.862215000,1
59.862785000,0
59.863290500,1
59.863860750,0
59.864365000,1
59.866010000,0
59.866515250,1
59.867085500,0
59.867589500,1
59.868160000,0
59.868664750,1
59.869235000,0
59.869764250,1
59.870309500,0
59.870814250,1
59.871384750,0
59.871889250,1
59.872459750,0
59.872989250,1
59.873534500,0
59.874039250,1
59.874609500,0
59.875114500,1
59.876759500,0
59.877264500,1
59.878909250,0
59.879414000,1
59.881059500,0
59.881564000,1
59.883209750,0
59.883714000,1
59.885359500,0
59.885863500,1
59.887509000,0
59.888013750,1
59.889658750,0
59.890163750,1
59.891808250,0
59.892313750,1
59.892884000,0
59.893388250,1
59.893958250,0
59.894487500,1
59.895033500,0
59.895538000,1
71.205315750,0
71.209733250,1
71.214097250,0
71.214659500,1
71.216247500,0
71.216808750,1
71.217320500,0
71.217859500,1
71.219472000,0
71.220034250,1
71.221621750,0
71.222184750,1
71.223771750,0
71.224334250,1
71.224845500,0
71.225385000,1
71.225920250,0
71.226460000,1
71.228071500,0
71.228634000,1
71.229146500,0
71.229709000,1
71.231297500,0
71.231859750,1
71.232374000,0
71.232934250,1
71.233447250,0
71.234010250,1
71.234522000,0
71.235060500,1
71.236671250,0
71.237235250,1
71.238823000,0
71.239360000,1
71.239898500,0
71.240435000,1
71.242048000,0
71.242610000,1
71.244196500,0
71.244759500,1
71.246348000,0
71.246909500,1
71.248498000,0
71.249034750,1
71.249572750,0
71.250134500,1
71.251723000,0
71.252283750,1
71.253874000,0
71.254434250,1
71.256022500,0
71.256584250,1
71.257097500,0
71.257658500,1
71.258173000,0
71.258733500,1
71.259248000,0
71.259808250,1
71.260323250,0
71.260882250,1
71.262474250,0
71.263009000,1
71.263549000,0
71.264083500,1
71.264623250,0
71.265158500,1
71.265699750,0
71.266233750,1
71.267850000,0
71.268407250,1
71.269999500,0
71.270532750,1
71.272149500,0
71.272683250,1
71.274299500,0
71.274857000,1
71.276450000,0
71.277007250,1
71.278600750,0
71.279132750,1
71.280772500,0
71.281282750,1
71.282900500,0
71.283432250,1
71.283997500,0
71.284531250,1
71.285072500,0
71.285581750,1
71.286147250,0
71.286657000,1
71.287222500,0
71.287732000,1
71.288297500,0
71.288806750,1
71.289373000,0
71.289881500,1
71.290448000,0
71.290956500,1
71.291522750,0
71.292031250,1
71.297265500,0
71.301630500,1
71.306050250,0
71.306556250,1
71.308200250,0
71.308706250,1
71.309275000,0
71.309781250,1
71.311425500,0
71.311931500,1
71.313575750,0
71.314081750,1
71.315725750,0
71.316231500,1
71.316800750,0
71.317306500,1
71.317876000,0
71.318381500,1
71.320026250,0
71.320531500,1
71.321101000,0
71.321606250,1
71.323251250,0
71.323756500,1
71.324326250,0
71.324831750,1
71.325401250,0
71.325907000,1
71.326476500,0
71.326982000,1
71.328626500,0
71.329132000,1
71.330776750,0
71.331282000,1
71.331851750,0
71.332357000,1
71.334001750,0
71.334507250,1
71.336151750,0
71.336657250,1
71.338302250,0
71.338807500,1
71.340452000,0
71.340957500,1
71.341527000,0
71.342032500,1
71.343677000,0
71.344182500,1
71.345827250,0
71.346332750,1
71.347977500,0
71.348483000,1
71.349052750,0
71.349558000,1
71.350127750,0
71.350633500,1
71.351202500,0
71.351708000,1
71.352277500,0
71.352783250,1
71.354427750,0
71.354933000,1
71.355502750,0
71.356008250,1
71.356577750,0
71.357083250,1
71.357652750,0
71.358158500,1
71.359803250,0
71.360308250,1
71.361953500,0
71.362458750,1
71.364103250,0
71.364608750,1
71.366253500,0
71.366759000,1
71.368403750,0
71.368909000,1
71.370553750,0
71.371059000,1
71.372704000,0
71.373209500,1
71.374854000,0
71.375359500,1
71.375929000,0
71.376434500,1
71.377004000,0
71.377509500,1
71.378079250,0
71.378584500,1
71.379154250,0
71.379659500,1
71.380229250,0
71.380734500,1
71.381304250,0
71.381809500,1
71.382379250,0
71.382884750,1
71.383454500,0
71.383959750,1
922.828800000,1
