channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardGrey,toACmainboard,12.205031,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,12.2626735,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
bidirectionalExtensionBoard,toACdisplay,12.30840975,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 03 B0 D9 00 A6,0xAA,True
mainboardGrey,toACmainboard,12.3250165,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,12.37820575,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
mainboardGrey,toACmainboard,12.48529275,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,12.506794,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 00 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 28 00 00 00 00 80 80 80 80 00 00 54 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,12.520067,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
mainboardBlue,fromACmainboard,12.5426825,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,12.6048895,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,12.63617525,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DA 9B,0xAA,True
Channel 6,toACbusadapter_HAHB,12.7202485,16,AA C4 01 00 00 00 A5 5A 00 00 00 00 00 3B 01 55,0xAA,True
mainboardGrey,toACmainboard,12.735177,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
bidirectionalExtensionBoard,toACdisplay,12.7582515,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 AF 68 00 A7,0xAA,True
mainboardBlue,fromACmainboard,12.7936985,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,12.85503375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,12.90815775,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
Channel 6,toACbusadapter_HAHB,12.92010675,16,AA C4 02 00 00 00 A5 5A 00 00 00 00 00 3B 00 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,12.95658,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 00 00 00 01 00 00 4B 4D 00 00 00 00 00 00 00 00 00 00 00 00 6F 00 EF,0x55,True
mainboardGrey,toACmainboard,13.0152945,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,13.073211,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
Channel 6,toACbusadapter_HAHB,13.1202465,16,AA C4 03 00 00 00 A5 5A 00 00 00 00 00 3B FF 55,0xAA,True
mainboardGrey,toACmainboard,13.13500525,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,13.1658275,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
bidirectionalExtensionBoard,toACdisplay,13.18318475,38,AA BC 22 AC 00 00 00 00 00 03 02 93 80 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 F1 D8 00 65,0xAA,True
mainboardGrey,toACmainboard,13.26545675,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
Channel 6,toACbusadapter_HAHB,13.32030275,16,AA C4 04 00 00 00 A5 5A 00 00 00 00 00 3B FE 55,0xAA,True
mainboardBlue,fromACmainboard,13.32350275,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,13.38078525,44,55 BC 28 AC 00 00 00 00 00 03 02 93 00 00 00 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 28 00 00 00 00 80 80 80 80 00 00 55 00 EF,0x55,True
mainboardGrey,toACmainboard,13.3852335,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,13.4392165,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
Channel 6,toACbusadapter_HAHB,13.520432,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardGrey,toACmainboard,13.545495,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,13.60308675,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
bidirectionalExtensionBoard,toACdisplay,13.6330685,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 BB A9 00 9B,0xAA,True
mainboardGrey,toACmainboard,13.66487025,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,13.69569925,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
Channel 6,toACbusadapter_HAHB,13.72037375,16,AA C4 06 00 00 00 A5 5A 00 00 00 00 00 3B FC 55,0xAA,True
mainboardGrey,toACmainboard,13.79561375,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,13.83097125,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 00 A5 66 7F 7F 00 00 00 00 00 5F FF 09 00 07 00 00 00 00 00 00 00 01 00 00 00 00 00 00 EE 00 EF,0x55,True
mainboardBlue,fromACmainboard,13.85355025,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,13.91529675,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,13.92048225,16,AA C4 07 00 00 00 A5 5A 00 00 00 00 00 3B FB 55,0xAA,True
mainboardBlue,fromACmainboard,13.96906675,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
mainboardGrey,toACmainboard,14.07548825,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
Channel 6,toACbusadapter_HAHB,14.12046575,16,AA C4 08 00 00 00 A5 5A 00 00 00 00 00 3B FA 55,0xAA,True
mainboardBlue,fromACmainboard,14.1330185,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,14.19517925,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,14.225992,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
Channel 6,toACbusadapter_HAHB,14.3205325,16,AA C4 09 00 00 00 A5 5A 00 00 00 00 00 3B F9 55,0xAA,True
mainboardGrey,toACmainboard,14.3253805,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,14.38345375,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,14.4451775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,14.49906625,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
Channel 6,toACbusadapter_HAHB,14.52066175,16,AA C4 0A 00 00 00 A5 5A 00 00 00 00 00 3B F8 55,0xAA,True
mainboardGrey,toACmainboard,14.60556525,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,14.66413975,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
bidirectionalExtensionBoard,toACdisplay,14.69773075,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 82 8B DA 00 CB,0xAA,True
Channel 6,toACbusadapter_HAHB,14.72055125,16,AA C4 0B 00 00 00 A5 5A 00 00 00 00 00 3B F7 55,0xAA,True
mainboardGrey,toACmainboard,14.72512075,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,14.75588375,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
mainboardGrey,toACmainboard,14.8554865,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,14.8950755,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 00 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 28 00 00 00 00 80 80 80 80 00 00 54 00 EF,0x55,True
mainboardBlue,fromACmainboard,14.914702,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
Channel 6,toACbusadapter_HAHB,14.92064925,16,AA C4 0C 00 00 00 A5 5A 00 00 00 00 00 3B F6 55,0xAA,True
mainboardGrey,toACmainboard,14.98518575,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,15.039115,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
Channel 6,toACbusadapter_HAHB,15.12075775,16,AA C4 0D 00 00 00 A5 5A 00 00 00 00 00 3B F5 55,0xAA,True
mainboardGrey,toACmainboard,15.14552575,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,15.20408425,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,15.26528725,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,15.2960615,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
Channel 6,toACbusadapter_HAHB,15.32083475,16,AA C4 0E 00 00 00 A5 5A 00 00 00 00 00 3B F4 55,0xAA,True
mainboardGrey,toACmainboard,15.39571225,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,15.45330925,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,15.515294,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,15.52075575,16,AA C4 0F 00 00 00 A5 5A 00 00 00 00 00 3B F3 55,0xAA,True
mainboardBlue,fromACmainboard,15.569073,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
mainboardGrey,toACmainboard,15.675573,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
Channel 6,toACbusadapter_HAHB,15.72084325,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
mainboardBlue,fromACmainboard,15.734013,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
Channel 7,fromACbusadapter_HAHB,15.74074725,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 01 80 55 BC D6 00 28 00 00 00 00 00 00 00 67 55,0xAA,True
Channel 6,toACbusadapter_HAHB,15.78115925,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardGrey,toACmainboard,15.79534075,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
bidirectionalExtensionBoard,toACdisplay,15.797357,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 07 4D 65 00 09,0xAA,True
Channel 7,fromACbusadapter_HAHB,15.80133725,32,AA C0 00 00 00 00 10 30 00 80 55 55 57 00 00 00 FF 00 00 00 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
mainboardBlue,fromACmainboard,15.82597125,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
Channel 6,toACbusadapter_HAHB,15.850946,16,AA C4 01 00 00 00 A5 5A 00 00 00 00 00 3B 01 55,0xAA,True
mainboardGrey,toACmainboard,15.925684,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,15.98351825,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,15.99496575,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 00 00 00 01 00 00 4B 4D 00 00 00 00 00 00 00 00 00 00 00 00 6F 00 EF,0x55,True
mainboardGrey,toACmainboard,16.04529525,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,16.05109625,16,AA C4 02 00 00 00 A5 5A 00 00 00 00 00 3B 00 55,0xAA,True
mainboardBlue,fromACmainboard,16.099215,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
mainboardGrey,toACmainboard,16.2057725,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
Channel 6,toACbusadapter_HAHB,16.251163,16,AA C4 03 00 00 00 A5 5A 00 00 00 00 00 3B FF 55,0xAA,True
mainboardBlue,fromACmainboard,16.263615,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,16.32517225,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,16.35561375,64,AA 30 40 DE 08 2E 09 3C F6 3C F6 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 0D 8B 00 00 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 82,0xAA,True
Channel 6,toACbusadapter_HAHB,16.450938,16,AA C4 04 00 00 00 A5 5A 00 00 00 00 00 3B FE 55,0xAA,True
mainboardGrey,toACmainboard,16.455662,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,16.51357725,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
mainboardGrey,toACmainboard,16.57547175,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,16.629385,64,AA 31 40 00 00 32 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 27,0xAA,True
Channel 6,toACbusadapter_HAHB,16.65099425,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardGrey,toACmainboard,16.73584925,36,AA 20 24 02 48 66 00 00 00 00 00 00 00 00 00 00 00 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 55 B9,0xAA,True
mainboardBlue,fromACmainboard,16.7936885,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 47 76,0xAA,True
Channel 6,toACbusadapter_HAHB,16.851061,16,AA C4 06 00 00 00 A5 5A 00 00 00 00 00 3B FC 55,0xAA,True
