channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardBlue,fromACmainboard,3.62680975,64,AA 30 40 60 09 B2 0C 32 00 72 01 2A 1B 1B 00 02 A2 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 16 72 A4 B3 00 01 11 B0 00 0F E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 B5,0xAA,True
mainboardGrey,toACmainboard,3.72606825,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
mainboardBlue,fromACmainboard,3.7845215,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,3.8131035,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.83305575,32,AA C0 00 00 05 00 10 30 84 80 57 58 69 00 29 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 98 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,3.83795625,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 12 60 58 00 F6,0xAA,True
mainboardGrey,toACmainboard,3.8458955,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.9002595,64,AA 31 40 00 4C 58 1B 61 16 00 00 00 1D 49 07 00 B7 88 34 B1 1E 00 11 16 FF 03 02 05 03 00 00 00 00 00 FE 04 02 06 00 83 01 64 00 64 00 60 64 00 F0 1B 14 00 00 00 00 00 00 00 00 00 00 00 15 29,0xAA,True
mainboardGrey,toACmainboard,4.006395,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.0353895,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 16 72 A4 B3 00 1B 00 00 00 00 00 00 00 E3 00 EF,0x55,True
mainboardBlue,fromACmainboard,4.06471625,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 6,toACbusadapter_HAHB,4.11306775,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.13319225,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 2F 68 00 00 00 00 00 00 00 6E 55,0xAA,True
mainboardGrey,toACmainboard,4.135798,10,AA 30 0A 01 FF 03 00 4E D6 9F,0xAA,True
mainboardBlue,fromACmainboard,4.166581,64,AA 30 40 60 09 B2 0C 32 00 72 01 2A 1B 1B 00 02 A2 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 16 72 A4 B3 00 01 11 B0 00 0F E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 B5,0xAA,True
mainboardGrey,toACmainboard,4.266149,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
mainboardBlue,fromACmainboard,4.323999,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,4.38596825,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,4.41332375,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.4333995,32,AA C0 00 00 05 00 10 30 84 80 57 58 69 00 29 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 98 55,0xAA,True
mainboardBlue,fromACmainboard,4.43984625,64,AA 31 40 00 4C 58 1B 61 16 00 00 00 1D 49 07 00 B7 88 34 B1 1E 00 11 16 FF 03 02 05 03 00 00 00 00 00 FE 04 02 06 00 83 01 64 00 64 00 60 64 00 F0 1B 14 00 00 00 00 00 00 00 00 00 00 00 15 29,0xAA,True
mainboardGrey,toACmainboard,4.5461295,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
mainboardBlue,fromACmainboard,4.603444,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,4.66580875,10,AA 30 0A 01 FF 03 00 4E D6 9F,0xAA,True
mainboardBlue,fromACmainboard,4.69652025,64,AA 30 40 60 09 B2 0C 32 00 72 01 2A 1B 1B 00 02 A2 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 16 72 A4 B3 00 01 11 B0 00 0F E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 06 B5,0xAA,True
Channel 6,toACbusadapter_HAHB,4.713361,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 18 00 60 01 00 00 00 00 00 00 00 00 00 E2 53 55,0xAA,True
mainboardGrey,toACmainboard,4.796332,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
mainboardBlue,fromACmainboard,4.85571225,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,4.92599825,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,toACdisplay,4.93716325,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A 09 15 00 4D,0xAA,True
mainboardBlue,fromACmainboard,4.9806615,64,AA 31 40 00 4C 58 1B 61 16 00 00 00 1D 49 07 00 B7 88 34 B1 1E 00 11 16 FF 03 02 05 03 00 00 00 00 00 FE 04 02 06 00 83 01 64 00 64 00 60 64 00 F0 1B 14 00 00 00 00 00 00 00 00 00 00 00 15 29,0xAA,True
Channel 6,toACbusadapter_HAHB,5.01339825,16,AA C0 06 00 00 00 00 00 00 00 00 00 00 3F FB 55,0xAA,True
mainboardGrey,toACmainboard,5.0862675,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,5.13544325,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 87 66 7F 7F 00 00 80 00 00 62 39 0B 00 70 00 00 00 00 00 00 00 01 00 00 00 00 00 00 E3 00 EF,0x55,True
mainboardBlue,fromACmainboard,5.144367,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,5.20587325,10,AA 30 0A 01 FF 03 00 4E D6 9F,0xAA,True
mainboardBlue,fromACmainboard,5.236966,64,AA 30 40 60 09 B2 0C 32 00 72 01 2A 1B 1B 00 02 A2 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 16 72 A4 B3 00 01 11 B0 00 0F C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 11 C8,0xAA,True
Channel 6,toACbusadapter_HAHB,5.313623,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 18 00 60 01 00 00 00 00 00 00 00 00 00 E2 53 55,0xAA,True
mainboardGrey,toACmainboard,5.3363725,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
mainboardBlue,fromACmainboard,5.3945105,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,5.4558845,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.5106145,64,AA 31 40 00 4C 58 1B 61 16 00 00 00 1D 49 07 00 B7 88 34 B1 1E 00 11 16 FF 03 02 05 03 00 00 00 00 00 FE 04 02 06 00 83 01 64 00 64 00 60 64 00 F0 1B 14 00 00 00 00 00 00 00 00 00 00 00 15 29,0xAA,True
Channel 6,toACbusadapter_HAHB,5.61346225,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
mainboardGrey,toACmainboard,5.61596225,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.6335615,32,AA C0 00 00 05 00 10 30 84 80 57 58 69 00 29 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 98 55,0xAA,True
mainboardBlue,fromACmainboard,5.6733305,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,5.735761,10,AA 30 0A 01 FF 03 00 4E D6 9F,0xAA,True
mainboardBlue,fromACmainboard,5.766897,64,AA 30 40 60 09 B2 0C 32 00 7C 01 2B 1B 1B 00 02 A2 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 16 72 A4 B3 00 01 11 B0 00 0F C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 9B,0xAA,True
mainboardGrey,toACmainboard,5.86614525,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 30 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA DF,0xAA,True
Channel 6,toACbusadapter_HAHB,5.91364525,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardBlue,fromACmainboard,5.923724,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.93360725,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 2F 68 00 00 00 00 00 00 00 6E 55,0xAA,True
