Time [s],MideaIR
673.478005500,1
673.478574750,0
673.479080500,1
673.480725000,0
673.481230250,1
673.482874750,0
673.483380250,1
673.483949750,0
673.484455250,1
673.485024500,0
673.485530250,1
673.486099750,0
673.486605000,1
673.487174500,0
673.487680000,1
673.488249500,0
673.488755000,1
673.489324750,0
673.489830250,1
673.490399750,0
673.490905250,1
673.491474500,0
673.491980000,1
673.492549750,0
673.493055250,1
673.493624750,0
673.494130000,1
673.494699500,0
673.495205000,1
673.495774500,0
673.496280250,1
673.496849500,0
673.497355000,1
673.497924500,0
673.498430000,1
673.498999500,0
673.499504750,1
673.500074500,0
673.500579750,1
673.501149500,0
673.501654750,1
673.502224500,0
673.502730000,1
673.503299500,0
673.503804750,1
673.504374500,0
673.504879750,1
673.505449500,0
673.505954500,1
673.506524250,0
673.507029500,1
673.507599250,0
673.508104500,1
673.508674250,0
673.509179500,1
673.509749250,0
673.510254250,1
673.510824250,0
673.511329250,1
673.511899250,0
673.512404250,1
673.514049500,0
673.514554750,1
673.516199500,0
673.516704500,1
673.518349250,0
673.518854250,1
673.519424000,0
673.519929250,1
673.521574250,0
673.522079000,1
673.523724000,0
673.524228750,1
704.819200000,1
