Time [s],MideaIR
332.347234750,1
332.348822500,0
332.349384750,1
332.350972500,0
332.351534250,1
332.353123000,0
332.353684500,1
332.354197750,0
332.354759000,1
332.355273000,0
332.355834000,1
332.356347750,0
332.356885000,1
332.357422000,0
332.357959750,1
332.359572750,0
332.360133500,1
332.360647750,0
332.361208500,1
332.361722750,0
332.362283250,1
332.362797750,0
332.363358000,1
332.364947750,0
332.365508000,1
332.367098000,0
332.367657500,1
332.369247750,0
332.369807000,1
332.371398250,0
332.371956750,1
332.377139750,0
332.381532500,1
332.385927500,0
332.386458000,1
332.388096500,0
332.388607750,1
332.389171250,0
332.389682250,1
332.391321250,0
332.391832000,1
332.393471250,0
332.393981750,1
332.394546000,0
332.395056500,1
332.395621250,0
332.396131500,1
332.397771500,0
332.398281750,1
332.398846250,0
332.399356250,1
332.399921250,0
332.400431000,1
332.402071000,0
332.402580500,1
332.403146250,0
332.403655500,1
332.404221250,0
332.404730250,1
332.406371500,0
332.406880000,1
332.408521250,0
332.409030000,1
332.409596500,0
332.410104750,1
332.411746750,0
332.412254750,1
332.413896500,0
332.414404250,1
332.414971500,0
332.415479000,1
332.417121500,0
332.417628750,1
332.419271500,0
332.419778500,1
332.421421750,0
332.421928500,1
332.423572000,0
332.424078500,1
332.425721750,0
332.426228000,1
332.427872000,0
332.428378000,1
332.428946750,0
332.429452750,1
332.431097000,0
332.431602750,1
332.432171750,0
332.432677750,1
332.433247250,0
332.433753000,1
332.434322250,0
332.434828000,1
332.435397500,0
332.435903000,1
332.436472250,0
332.436977750,1
332.437547250,0
332.438052750,1
332.438622250,0
332.439128000,1
332.440772500,0
332.441277750,1
332.442922250,0
332.443428000,1
332.445072750,0
332.445578250,1
332.446147500,0
332.446653250,1
332.447222500,0
332.447728000,1
332.448297750,0
332.448803250,1
332.449372500,0
332.449878000,1
332.451522750,0
332.452028000,1
332.452597750,0
332.453103000,1
332.453672750,0
332.454178250,1
332.454747750,0
332.455253000,1
332.456898000,0
332.457403500,1
332.459048000,0
332.459553250,1
332.461197750,0
332.461703000,1
332.463348000,0
332.463853000,1
332.469090500,0
332.473453500,1
332.477874250,0
332.478378750,1
332.480024000,0
332.480529000,1
332.482174250,0
332.482679000,1
332.483248750,0
332.483754250,1
332.485399000,0
332.485904000,1
332.486473750,0
332.486979000,1
332.488624250,0
332.489129250,1
332.489699000,0
332.490204000,1
332.491849250,0
332.492354000,1
332.492924250,0
332.493429500,1
332.495074500,0
332.495579500,1
332.497224250,0
332.497729250,1
332.498299000,0
332.498804250,1
332.499374250,0
332.499879250,1
332.501524500,0
332.502029250,1
332.503674250,0
332.504179250,1
332.504749250,0
332.505254500,1
332.505824500,0
332.506329500,1
332.506899500,0
332.507404500,1
332.507974500,0
332.508479500,1
332.509049250,0
332.509554250,1
332.510124500,0
332.510629250,1
332.511199500,0
332.511704500,1
332.512274500,0
332.512779500,1
332.513349500,0
332.513854250,1
332.514424500,0
332.514929500,1
332.515499500,0
332.516004250,1
332.516574500,0
332.517079500,1
332.517649750,0
332.518154500,1
332.518724750,0
332.519229750,1
332.519799500,0
332.520304500,1
332.520874750,0
332.521379250,1
332.521949500,0
332.522454250,1
332.523024500,0
332.523529500,1
332.524099750,0
332.524604500,1
332.525174500,0
332.525679250,1
332.526249750,0
332.526754250,1
332.527324750,0
332.527829250,1
332.528399750,0
332.528904500,1
332.529475000,0
332.529979750,1
332.530550000,0
332.531054750,1
332.531625000,0
332.532129750,1
332.532700000,0
332.533204500,1
332.534850250,0
332.535354500,1
332.537000000,0
332.537504500,1
332.539150000,0
332.539654500,1
332.540225000,0
332.540729500,1
332.542375250,0
332.542879750,1
332.544525500,0
332.545029500,1
406.711722000,0
406.716116500,1
406.720504500,0
406.721066500,1
406.722654250,0
406.723217000,1
406.723730000,0
406.724267500,1
406.725879500,0
406.726417500,1
406.728029500,0
406.728567500,1
406.729103500,0
406.729642750,1
406.730178250,0
406.730741000,1
406.732328750,0
406.732867500,1
406.733407250,0
406.733942750,1
406.734478750,0
406.735017750,1
406.736629500,0
406.737192000,1
406.737704500,0
406.738267500,1
406.738779500,0
406.739342000,1
406.740929000,0
406.741492500,1
406.743079000,0
406.743642250,1
406.744154000,0
406.744717500,1
406.746305250,0
406.746868000,1
406.748454250,0
406.749018000,1
406.749529500,0
406.750093000,1
406.751681000,0
406.752243000,1
406.753829500,0
406.754393250,1
406.755980000,0
406.756543000,1
406.758130250,0
406.758693500,1
406.760280750,0
406.760843500,1
406.762430000,0
406.762993250,1
406.763504500,0
406.764068750,1
406.765655500,0
406.766218500,1
406.766729750,0
406.767293250,1
406.767805000,0
406.768368500,1
406.768880000,0
406.769443750,1
406.769955500,0
406.770518500,1
406.771030500,0
406.771593500,1
406.772105500,0
406.772667750,1
406.773180750,0
406.773742000,1
406.775330750,0
406.775868250,1
406.777480250,0
406.778017750,1
406.778555750,0
406.779092750,1
406.779630750,0
406.780168000,1
406.780705500,0
406.781243250,1
406.781781250,0
406.782341500,1
406.782855750,0
406.783416750,1
406.785006000,0
406.785566750,1
406.786080500,0
406.786641500,1
406.787156250,0
406.787716000,1
406.789306000,0
406.789866000,1
406.791456250,0
406.792016250,1
406.793606750,0
406.794165750,1
406.795756500,0
406.796315250,1
406.797906500,0
406.798465250,1
406.803649250,0
406.808041500,1
406.812435250,0
406.812966250,1
406.814584750,0
406.815116000,1
406.815680250,0
406.816214250,1
406.817830500,0
406.818341000,1
406.819980750,0
406.820491000,1
406.821055500,0
406.821565500,1
406.822130250,0
406.822640250,1
406.824280500,0
406.824790250,1
406.825355500,0
406.825865000,1
406.826430500,0
406.826940000,1
406.828580750,0
406.829090000,1
406.829656000,0
406.830164750,1
406.830731000,0
406.831239750,1
406.832881000,0
406.833389500,1
406.835031000,0
406.835539500,1
406.836106000,0
406.836614250,1
406.838256250,0
406.838764000,1
406.840406250,0
406.840914000,1
406.841481750,0
406.841989000,1
406.843632000,0
406.844139000,1
406.845782000,0
406.846288500,1
406.847932250,0
406.848438500,1
406.850082000,0
406.850588500,1
406.852232250,0
406.852738250,1
406.854382750,0
406.854888500,1
406.855457500,0
406.855963500,1
406.857607750,0
406.858113250,1
406.858682750,0
406.859188250,1
406.859757750,0
406.860263500,1
406.860833250,0
406.861338500,1
406.861908000,0
406.862413500,1
406.862983250,0
406.863488500,1
406.864058000,0
406.864563500,1
406.865133250,0
406.865639000,1
406.867283500,0
406.867789000,1
406.869433500,0
406.869939000,1
406.870508250,0
406.871014000,1
406.871583500,0
406.872089250,1
406.872658750,0
406.873163750,1
406.873733500,0
406.874239000,1
406.874808500,0
406.875314000,1
406.876959000,0
406.877464500,1
406.878034000,0
406.878539500,1
406.879109250,0
406.879614500,1
406.881259250,0
406.881764500,1
406.883409500,0
406.883914750,1
406.885559250,0
406.886064750,1
406.887709500,0
406.888214750,1
406.889859750,0
406.890365250,1
406.895602250,0
406.899965250,1
406.904386500,0
406.904891250,1
406.906536000,0
406.907041250,1
406.908686250,0
406.909191250,1
406.909761000,0
406.910266500,1
406.911911500,0
406.912416250,1
406.912986250,0
406.913491500,1
406.915136750,0
406.915641750,1
406.916211500,0
406.916716750,1
406.918361750,0
406.918866750,1
406.919436750,0
406.919941500,1
406.921587000,0
406.922091500,1
406.923737000,0
406.924241750,1
406.924811750,0
406.925316750,1
406.925887000,0
406.926392000,1
406.928037000,0
406.928541750,1
406.930187000,0
406.930691750,1
406.931262000,0
406.931767000,1
406.932337000,0
406.932842000,1
406.933412000,0
406.933916750,1
406.934487000,0
406.934992000,1
406.935562000,0
406.936066750,1
406.936637000,0
406.937142250,1
406.937712500,0
406.938217250,1
406.938787500,0
406.939292500,1
406.939862500,0
406.940367250,1
406.940937500,0
406.941442000,1
406.942012500,0
406.942517250,1
406.943087500,0
406.943592250,1
406.944162750,0
406.944667500,1
406.945237500,0
406.945742250,1
406.946312750,0
406.946817250,1
406.947387750,0
406.947892250,1
406.948463000,0
406.948967250,1
406.949538000,0
406.950042500,1
406.950613000,0
406.951117750,1
406.951688250,0
406.952192750,1
406.952763000,0
406.953267250,1
406.953838000,0
406.954342500,1
406.954913000,0
406.955417500,1
406.955988250,0
406.956492500,1
406.957063250,0
406.957567500,1
406.958138000,0
406.958642500,1
406.959213000,0
406.959717500,1
406.961363750,0
406.961867500,1
406.963513500,0
406.964017750,1
406.965663750,0
406.966167750,1
406.966738500,0
406.967242750,1
406.968888750,0
406.969392750,1
406.971038750,0
406.971542750,1
448.788438750,0
448.792831500,1
448.797245750,0
448.797756750,1
448.799370250,0
448.799907750,1
448.800444000,0
448.800982500,1
448.802595250,0
448.803132500,1
448.804746250,0
448.805282500,1
448.805819750,0
448.806357500,1
448.806894500,0
448.807432500,1
448.809045000,0
448.809582500,1
448.810119000,0
448.810658000,1
448.811194500,0
448.811732750,1
448.813345250,0
448.813883250,1
448.814419250,0
448.814958000,1
448.815495000,0
448.816033250,1
448.817644500,0
448.818183500,1
448.819795500,0
448.820333750,1
448.820869750,0
448.821408500,1
448.823020500,0
448.823558500,1
448.825171000,0
448.825709000,1
448.826245750,0
448.826784250,1
448.828397000,0
448.828934250,1
448.830546000,0
448.831084250,1
448.832697000,0
448.833234250,1
448.834846750,0
448.835384500,1
448.836996750,0
448.837559000,1
448.839146750,0
448.839709000,1
448.840222000,0
448.840784250,1
448.842372000,0
448.842934500,1
448.843447500,0
448.844009500,1
448.844522250,0
448.845084750,1
448.845597000,0
448.846159750,1
448.846672000,0
448.847235000,1
448.847747250,0
448.848309750,1
448.848822250,0
448.849384750,1
448.849897750,0
448.850460000,1
448.850972500,0
448.851534750,1
448.853122750,0
448.853684750,1
448.854197250,0
448.854759750,1
448.855272500,0
448.855834500,1
448.856347500,0
448.856909500,1
448.857422500,0
448.857984750,1
448.858497500,0
448.859059750,1
448.860648500,0
448.861210000,1
448.862798250,0
448.863359750,1
448.863873000,0
448.864434750,1
448.866023250,0
448.866584500,1
448.868173250,0
448.868733750,1
448.870323000,0
448.870883250,1
448.872473500,0
448.873033250,1
448.874623750,0
448.875182750,1
448.880366250,0
448.884758000,1
448.889151750,0
448.889683750,1
448.891302000,0
448.891833750,1
448.892397500,0
448.892908500,1
448.894547500,0
448.895058500,1
448.896697750,0
448.897208750,1
448.897773000,0
448.898283750,1
448.898847750,0
448.899358500,1
448.900998000,0
448.901508500,1
448.902073000,0
448.902583500,1
448.903148000,0
448.903658250,1
448.905298500,0
448.905808500,1
448.906373250,0
448.906883250,1
448.907448250,0
448.907958000,1
448.909598500,0
448.910108000,1
448.911748750,0
448.912257500,1
448.912823500,0
448.913332500,1
448.914973750,0
448.915482250,1
448.917124250,0
448.917632250,1
448.918199000,0
448.918707000,1
448.920349250,0
448.920856750,1
448.922499250,0
448.923006750,1
448.924649750,0
448.925156750,1
448.926800000,0
448.927306500,1
448.928950250,0
448.929456500,1
448.931100500,0
448.931606500,1
448.932175500,0
448.932681500,1
448.934326000,0
448.934831250,1
448.935400500,0
448.935906250,1
448.936476000,0
448.936981250,1
448.937551000,0
448.938056250,1
448.938626000,0
448.939131500,1
448.939701250,0
448.940206500,1
448.940776250,0
448.941281500,1
448.941851250,0
448.942356500,1
448.942926250,0
448.943431500,1
448.945076500,0
448.945581500,1
448.946151500,0
448.946656750,1
448.947226500,0
448.947731750,1
448.948301500,0
448.948806500,1
448.949376500,0
448.949881750,1
448.950451750,0
448.950956750,1
448.952602000,0
448.953106750,1
448.954752250,0
448.955257000,1
448.955827000,0
448.956332000,1
448.957977250,0
448.958482000,1
448.960127500,0
448.960632250,1
448.962277750,0
448.962782500,1
448.964427750,0
448.964932500,1
448.966577750,0
448.967082750,1
448.972320750,0
448.976683250,1
448.981105000,0
448.981609250,1
448.983254750,0
448.983759000,1
448.985404750,0
448.985909250,1
448.986479750,0
448.986984250,1
448.988630000,0
448.989134250,1
448.989705000,0
448.990209500,1
448.991855500,0
448.992359750,1
448.992930250,0
448.993434750,1
448.995080500,0
448.995585000,1
448.996155500,0
448.996659750,1
448.998306000,0
448.998809750,1
449.000456000,0
449.000960000,1
449.001531000,0
449.002035250,1
449.002605750,0
449.003110250,1
449.004756250,0
449.005260250,1
449.006906500,0
449.007410500,1
449.007981250,0
449.008485500,1
449.009056500,0
449.009560750,1
449.010131500,0
449.010635750,1
449.011206500,0
449.011710750,1
449.012281750,0
449.012785750,1
449.013356750,0
449.013860750,1
449.014432000,0
449.014935750,1
449.015507000,0
449.016010750,1
449.016582000,0
449.017086000,1
449.017657250,0
449.018161000,1
449.018732250,0
449.019236250,1
449.019807250,0
449.020311250,1
449.020882500,0
449.021386250,1
449.021957500,0
449.022461250,1
449.023032500,0
449.023536500,1
449.024107750,0
449.024611500,1
449.025182750,0
449.025686250,1
449.026257750,0
449.026761500,1
449.027332500,0
449.027836750,1
449.028408000,0
449.028911500,1
449.029483000,0
449.029986750,1
449.030558000,0
449.031061750,1
449.031633000,0
449.032136750,1
449.032708250,0
449.033211750,1
449.033783250,0
449.034286750,1
449.034858250,0
449.035361750,1
449.035933500,0
449.036437000,1
449.038083750,0
449.038587000,1
449.040234000,0
449.040737250,1
449.042384000,0
449.042887250,1
449.043458750,0
449.043962500,1
449.045609000,0
449.046112500,1
449.047759000,0
449.048262500,1
450.586434500,0
450.590854000,1
450.595218750,0
450.595780000,1
450.597364750,0
450.597929750,1
450.598441000,0
450.599005000,1
450.600590750,0
450.601154750,1
450.602742250,0
450.603304750,1
450.603816000,0
450.604380250,1
450.604892500,0
450.605455250,1
450.607043250,0
450.607605500,1
450.608117750,0
450.608680250,1
450.609192250,0
450.609753750,1
450.611341000,0
450.611904250,1
450.612417000,0
450.612980000,1
450.613491000,0
450.614054500,1
450.615641250,0
450.616204000,1
450.617792750,0
450.618355000,1
450.618867250,0
450.619429750,1
450.621015500,0
450.621579750,1
450.623168750,0
450.623729750,1
450.624242750,0
450.624804750,1
450.626393250,0
450.626954000,1
450.628542250,0
450.629080500,1
450.630693250,0
450.631230250,1
450.632843000,0
450.633404500,1
450.634993000,0
450.635554250,1
450.637142750,0
450.637680000,1
450.638217250,0
450.638754500,1
450.640367500,0
450.640929000,1
450.641443000,0
450.642004000,1
450.642517500,0
450.643078250,1
450.643592000,0
450.644153500,1
450.644666500,0
450.645228000,1
450.645742250,0
450.646303000,1
450.646817250,0
450.647378250,1
450.647892500,0
450.648452500,1
450.648967750,0
450.649527000,1
450.651117000,0
450.651652750,1
450.653267000,0
450.653802500,1
450.654342500,0
450.654877750,1
450.655418500,0
450.655952750,1
450.656493250,0
450.657027250,1
450.657568250,0
450.658102000,1
450.659718500,0
450.660252000,1
450.661868500,0
450.662401750,1
450.662942750,0
450.663500500,1
450.664021500,0
450.664552000,1
450.666169500,0
450.666726250,1
450.668320250,0
450.668851750,1
450.670470250,0
450.671001500,1
450.672619750,0
450.673151000,1
450.678362500,0
450.682750250,1
450.687167500,0
450.687675500,1
450.689317250,0
450.689825500,1
450.690392000,0
450.690900500,1
450.692542250,0
450.693050250,1
450.694692250,0
450.695200250,1
450.695767250,0
450.696275000,1
450.696842250,0
450.697349750,1
450.698992250,0
450.699499750,1
450.700067000,0
450.700574750,1
450.701142500,0
450.701649750,1
450.703293000,0
450.703799750,1
450.704367750,0
450.704874250,1
450.705442750,0
450.705949250,1
450.707593000,0
450.708099500,1
450.709743250,0
450.710249250,1
450.710818000,0
450.711324250,1
450.712968750,0
450.713474250,1
450.715118750,0
450.715624250,1
450.716193500,0
450.716699000,1
450.718343750,0
450.718849250,1
450.720493750,0
450.720999250,1
450.722643750,0
450.723149250,1
450.724794000,0
450.725299500,1
450.726944250,0
450.727449500,1
450.729094250,0
450.729599250,1
450.730169000,0
450.730674250,1
450.732319000,0
450.732824250,1
450.733394250,0
450.733899250,1
450.734469000,0
450.734974500,1
450.735544250,0
450.736049500,1
450.736619500,0
450.737124500,1
450.737694500,0
450.738199750,1
450.738769500,0
450.739274750,1
450.739844500,0
450.740349500,1
450.740919500,0
450.741424500,1
450.743069750,0
450.743574750,1
450.745220000,0
450.745725000,1
450.746294500,0
450.746799500,1
450.747369750,0
450.747874750,1
450.748444750,0
450.748950000,1
450.749520250,0
450.750025000,1
450.751670250,0
450.752175000,1
450.753820000,0
450.754325000,1
450.754895250,0
450.755400000,1
450.755970000,0
450.756475000,1
450.758120250,0
450.758625000,1
450.760270250,0
450.760775500,1
450.762420500,0
450.762925500,1
450.764570750,0
450.765075500,1
450.770313500,0
450.774676250,1
450.779097500,0
450.779601750,1
450.781247000,0
450.781751750,1
450.783397250,0
450.783902000,1
450.784472000,0
450.784977000,1
450.786622750,0
450.787127500,1
450.787697500,0
450.788202250,1
450.789847500,0
450.790352000,1
450.790922750,0
450.791427250,1
450.793072500,0
450.793577000,1
450.794147250,0
450.794652250,1
450.796297750,0
450.796802500,1
450.798448000,0
450.798952750,1
450.799523250,0
450.800027750,1
450.800597750,0
450.801102500,1
450.802748250,0
450.803252750,1
450.804898000,0
450.805402750,1
450.805973000,0
450.806477750,1
450.807048250,0
450.807552750,1
450.808123000,0
450.808628000,1
450.809198500,0
450.809703000,1
450.810273500,0
450.810778250,1
450.811348500,0
450.811853250,1
450.812423500,0
450.812928250,1
450.813498500,0
450.814003000,1
450.814573750,0
450.815078250,1
450.815648500,0
450.816153250,1
450.816723750,0
450.817228250,1
450.817798750,0
450.818303250,1
450.818873500,0
450.819378250,1
450.819948750,0
450.820453500,1
450.821024000,0
450.821528750,1
450.822099000,0
450.822603750,1
450.823174250,0
450.823678750,1
450.824249250,0
450.824753500,1
450.825324000,0
450.825828500,1
450.826399000,0
450.826903750,1
450.827474250,0
450.827978750,1
450.828548750,0
450.829053750,1
450.829624250,0
450.830128750,1
450.830699250,0
450.831203750,1
450.831774250,0
450.832278750,1
450.832849500,0
450.833354000,1
450.833924500,0
450.834429000,1
450.836074750,0
450.836578750,1
450.838224500,0
450.838729000,1
450.840374500,0
450.840879000,1
450.841449500,0
450.841954000,1
450.843599750,0
450.844103750,1
450.845750000,0
450.846254250,1
457.339150750,0
457.343568000,1
457.347935000,0
457.348467500,1
457.350085250,0
457.350642250,1
457.351157250,0
457.351692500,1
457.353310250,0
457.353843250,1
457.355483000,0
457.356018000,1
457.356532000,0
457.357094250,1
457.357608000,0
457.358143250,1
457.359782000,0
457.360293000,1
457.360833000,0
457.361392000,1
457.361909000,0
457.362443750,1
457.364058500,0
457.364592750,1
457.365133250,0
457.365692500,1
457.366208500,0
457.366768500,1
457.368358750,0
457.368893250,1
457.370507750,0
457.371043500,1
457.371585000,0
457.372141750,1
457.373758000,0
457.374268250,1
457.375885000,0
457.376442250,1
457.376982750,0
457.377516250,1
457.379111250,0
457.379642000,1
457.381282500,0
457.381817000,1
457.383432500,0
457.383966500,1
457.385561000,0
457.386091500,1
457.387733000,0
457.388241500,1
457.389860500,0
457.390391250,1
457.390957250,0
457.391466000,1
457.393107250,0
457.393615750,1
457.394182500,0
457.394690000,1
457.395257750,0
457.395765000,1
457.396333000,0
457.396839750,1
457.397407750,0
457.397914500,1
457.398483000,0
457.398990000,1
457.399558000,0
457.400064500,1
457.400632750,0
457.401139250,1
457.401708000,0
457.402214250,1
457.403858750,0
457.404364000,1
457.404933250,0
457.405439250,1
457.406008250,0
457.406513500,1
457.407083500,0
457.407588750,1
457.408158250,0
457.408663750,1
457.409234000,0
457.409739000,1
457.411383750,0
457.411889000,1
457.413534250,0
457.414039000,1
457.414608750,0
457.415114000,1
457.416759250,0
457.417264250,1
457.418909750,0
457.419414500,1
457.421059000,0
457.421564750,1
457.423210000,0
457.423714750,1
457.425360000,0
457.425864250,1
457.431102000,0
457.435465500,1
457.439886750,0
457.440390500,1
457.442036250,0
457.442541000,1
457.443111000,0
457.443616000,1
457.445261500,0
457.445766250,1
457.447411750,0
457.447916500,1
457.448486250,0
457.448991250,1
457.449561500,0
457.450066000,1
457.451711500,0
457.452216500,1
457.452786250,0
457.453291250,1
457.453861750,0
457.454366000,1
457.456012250,0
457.456516500,1
457.457086750,0
457.457592000,1
457.458162000,0
457.458666750,1
457.460312500,0
457.460817000,1
457.462462500,0
457.462967000,1
457.463537000,0
457.464042500,1
457.465687250,0
457.466192000,1
457.467838000,0
457.468342250,1
457.468912500,0
457.469416750,1
457.471063000,0
457.471567750,1
457.473212750,0
457.473717750,1
457.475363250,0
457.475867500,1
457.477513000,0
457.478017500,1
457.479663250,0
457.480167500,1
457.481813500,0
457.482317750,1
457.482888250,0
457.483393250,1
457.485038500,0
457.485542750,1
457.486113250,0
457.486617750,1
457.487188500,0
457.487693000,1
457.488263500,0
457.488768250,1
457.489338250,0
457.489843250,1
457.490414000,0
457.490918250,1
457.491488750,0
457.491993250,1
457.492564000,0
457.493068500,1
457.493639500,0
457.494143500,1
457.495789250,0
457.496293500,1
457.496864250,0
457.497368750,1
457.497939500,0
457.498443500,1
457.499014250,0
457.499518750,1
457.500089500,0
457.500594000,1
457.501164500,0
457.501668500,1
457.503314750,0
457.503818750,1
457.505465000,0
457.505969250,1
457.506540000,0
457.507044000,1
457.508689500,0
457.509194000,1
457.510840500,0
457.511344250,1
457.512990250,0
457.513495000,1
457.515140500,0
457.515644500,1
457.517290750,0
457.517795250,1
457.523033500,0
457.527396000,1
457.531818500,0
457.532321250,1
457.533967750,0
457.534471250,1
457.536117750,0
457.536621500,1
457.537192250,0
457.537696500,1
457.539342750,0
457.539846750,1
457.540417750,0
457.540921500,1
457.542568750,0
457.543072500,1
457.543642750,0
457.544147250,1
457.545793750,0
457.546297250,1
457.546868500,0
457.547372250,1
457.549018500,0
457.549522750,1
457.551168250,0
457.551672500,1
457.552243500,0
457.552747500,1
457.553318750,0
457.553822750,1
457.555469250,0
457.555973000,1
457.557619250,0
457.558122750,1
