channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
bidirectionalExtensionBoard,toACdisplay,0.73439,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 93 F2 41 00 64,0xAA,True
mainboardGrey,toACmainboard,0.769588,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,0.8281845,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
Channel 6,toACbusadapter_HAHB,0.89922525,32,AA D0 20 01 00 84 80 58 00 00 00 00 00 00 00 04 19 00 60 22 00 00 00 00 00 00 00 00 00 DC 38 55,0xAA,True
mainboardGrey,toACmainboard,0.89949675,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,0.932841,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 7C 00 00 00 00 80 80 80 80 00 00 7C 00 EF,0x55,True
mainboardBlue,fromACmainboard,0.95376725,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 05 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 A5 0E,0xAA,True
mainboardGrey,toACmainboard,1.05927125,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,1.1168365,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,1.17888775,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
Channel 6,toACbusadapter_HAHB,1.1986895,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
mainboardBlue,fromACmainboard,1.2103465,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
Channel 7,fromACbusadapter_HAHB,1.218622,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 58 BC D6 30 7C 00 00 00 00 00 00 00 58 55,0xAA,True
mainboardGrey,toACmainboard,1.30937,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,1.36767425,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,1.429268,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,1.48359225,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 05 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 A5 0E,0xAA,True
Channel 6,toACbusadapter_HAHB,1.49870575,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,1.518619,32,AA C0 00 00 05 00 10 30 84 80 58 5A 79 00 30 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 7E 55,0xAA,True
mainboardGrey,toACmainboard,1.58944175,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,1.646561,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,1.708863,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,1.740014,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
Channel 6,toACbusadapter_HAHB,1.79875325,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,1.8188475,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 58 BC D6 30 7C 00 00 00 00 00 00 00 58 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,1.8334605,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 18 91 54 00 C5,0xAA,True
mainboardGrey,toACmainboard,1.8393515,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,1.897914,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,1.96909375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.02381275,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 05 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 A5 0E,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,2.03079775,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 4A 5A 00 05 E4 03 50 70 3A 3A 2A 00 00 00 00 00 00 00 00 00 1A 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,2.09951975,32,AA D0 20 01 00 84 80 58 00 00 00 00 00 00 00 04 19 00 60 22 00 00 00 00 00 00 00 00 00 DC 38 55,0xAA,True
mainboardGrey,toACmainboard,2.12927475,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,2.18655225,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,2.24895125,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,2.27981825,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
mainboardGrey,toACmainboard,2.37932575,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
Channel 6,toACbusadapter_HAHB,2.39897325,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
mainboardBlue,fromACmainboard,2.43752925,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,2.49898575,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.5533145,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 05 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 A5 0E,0xAA,True
mainboardGrey,toACmainboard,2.6594185,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
Channel 6,toACbusadapter_HAHB,2.699073,32,AA D0 20 01 00 84 80 58 00 00 00 00 00 00 00 04 19 00 60 22 00 00 00 00 00 00 00 00 00 DC 38 55,0xAA,True
mainboardBlue,fromACmainboard,2.7180625,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,2.78906275,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,2.81963475,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
mainboardGrey,toACmainboard,2.9194465,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
bidirectionalExtensionBoard,toACdisplay,2.93253175,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A0 25 CB 00 31,0xAA,True
mainboardBlue,fromACmainboard,2.97719975,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
Channel 6,toACbusadapter_HAHB,2.99914125,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.01915525,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 58 BC D6 30 7C 00 00 00 00 00 00 00 58 55,0xAA,True
mainboardGrey,toACmainboard,3.0390245,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.0934265,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 04 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 45 6F,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,3.130694,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 DD 00 EF,0x55,True
mainboardGrey,toACmainboard,3.199278,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,3.256525,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
Channel 6,toACbusadapter_HAHB,3.299168,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
mainboardGrey,toACmainboard,3.318782,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.31909425,32,AA C0 00 00 05 00 10 30 84 80 58 5A 7A 00 30 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 7D 55,0xAA,True
mainboardBlue,fromACmainboard,3.3498895,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
mainboardGrey,toACmainboard,3.44918825,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,3.50771225,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,3.569093,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,3.5992155,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.619349,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 58 BC D6 30 7C 00 00 00 00 00 00 00 58 55,0xAA,True
mainboardBlue,fromACmainboard,3.62364025,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 04 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 45 6F,0xAA,True
mainboardGrey,toACmainboard,3.729273,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,3.787662,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,3.84870775,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,3.87939825,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
Channel 6,toACbusadapter_HAHB,3.899357,32,AA D0 20 01 00 84 80 58 00 00 00 00 00 00 00 04 19 00 60 22 00 00 00 00 00 00 00 00 00 DC 38 55,0xAA,True
mainboardGrey,toACmainboard,3.9791605,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
bidirectionalExtensionBoard,toACdisplay,4.03163025,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2A 1C 40 00 3A,0xAA,True
mainboardBlue,fromACmainboard,4.03758875,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,4.098778,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,4.1534005,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 04 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 45 6F,0xAA,True
Channel 6,toACbusadapter_HAHB,4.199446,16,AA C4 01 00 00 00 A5 5A 00 00 00 00 00 3B 01 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.228535,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 3E 72 AC B3 00 51 00 00 00 00 00 00 00 7D 00 EF,0x55,True
mainboardGrey,toACmainboard,4.25929375,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,4.31737675,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,4.3788055,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,4.409742,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
Channel 6,toACbusadapter_HAHB,4.499504,32,AA D0 20 01 00 84 80 58 00 00 00 00 00 00 00 04 19 00 60 22 00 00 00 00 00 00 00 00 00 DC 38 55,0xAA,True
mainboardGrey,toACmainboard,4.5093785,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,4.56731725,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,4.6289145,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,4.6831245,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 04 03 00 00 00 00 00 FA 09 01 06 00 99 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 45 6F,0xAA,True
mainboardGrey,toACmainboard,4.7893775,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
Channel 6,toACbusadapter_HAHB,4.79997875,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.82008425,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 58 BC D6 30 7C 00 00 00 00 00 00 00 58 55,0xAA,True
mainboardBlue,fromACmainboard,4.8480655,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
mainboardGrey,toACmainboard,4.918668,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,4.9500165,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
mainboardGrey,toACmainboard,5.04907575,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
Channel 6,toACbusadapter_HAHB,5.0996305,16,AA C0 05 00 00 00 00 00 00 00 00 00 00 3F FC 55,0xAA,True
mainboardBlue,fromACmainboard,5.10781875,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.11958475,32,AA C0 00 00 05 00 10 30 84 80 58 5A 7A 00 30 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 7D 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,5.1307275,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 E8 FD 00 6E,0xAA,True
mainboardGrey,toACmainboard,5.178741,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.2327595,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 04 03 00 00 00 00 00 FA 0A 01 06 00 A6 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 5D 49,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,5.3283925,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 88 66 7F 7F 00 00 00 00 00 64 3A 0C 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 00 BA 00 EF,0x55,True
mainboardGrey,toACmainboard,5.3391885,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,5.39768375,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
Channel 6,toACbusadapter_HAHB,5.39964675,16,AA C4 05 00 00 00 A5 5A 00 00 00 00 00 3B FD 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.41968225,32,AA C4 00 00 05 00 05 00 02 30 0E 00 00 00 00 00 84 80 58 BC D6 30 7C 00 00 00 00 00 00 00 58 55,0xAA,True
mainboardGrey,toACmainboard,5.4689455,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,5.50027525,64,AA 30 40 EC 09 04 10 90 01 9A 01 3B 4A 5A 00 05 A8 03 75 74 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 AC B3 00 01 11 CD 00 2F 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 06,0xAA,True
mainboardGrey,toACmainboard,5.599185,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
mainboardBlue,fromACmainboard,5.65689875,29,AA 20 1D 03 00 3C 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 17 6D,0xAA,True
Channel 6,toACbusadapter_HAHB,5.69980875,32,AA D0 20 01 00 84 80 58 00 00 00 00 00 00 00 04 19 00 60 22 00 00 00 00 00 00 00 00 00 DC 38 55,0xAA,True
mainboardGrey,toACmainboard,5.71879975,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.77285625,64,AA 31 40 00 51 5A 1B 61 3E 00 00 00 02 4A 07 00 B7 88 34 B1 1E 00 0F 16 FE 04 03 04 03 00 00 00 00 00 FA 0A 01 06 00 A6 04 64 00 64 00 60 64 00 F0 51 3C 00 00 00 00 00 00 00 00 00 00 00 5D 49,0xAA,True
mainboardGrey,toACmainboard,5.87923825,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 A0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B AC,0xAA,True
wifiBrown,toACdisplay,5.90355625,33,AA 20 AC 00 00 00 00 00 00 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A5 65 66,0xAA,True
