channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardGrey,toACmainboard,0.5827805,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
Channel 6,toACbusadapter_HAHB,0.62315475,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 18 00 A0 37 00 00 00 00 00 00 00 00 00 78 47 55,0xAA,True
mainboardBlue,fromACmainboard,0.64091975,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,0.70207875,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
mainboardBlue,fromACmainboard,0.73334975,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A7 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 1A,0xAA,True
mainboardGrey,toACmainboard,0.83279175,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,0.8909045,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,0.92306675,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,0.942963,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 30 98 00 00 00 00 00 00 00 42 55,0xAA,True
mainboardGrey,toACmainboard,0.95231025,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,1.00623325,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
mainboardGrey,toACmainboard,1.1126855,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,1.17070575,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,1.22317675,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardGrey,toACmainboard,1.23240475,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
Channel 7,fromACbusadapter_HAHB,1.24324825,32,AA C0 00 00 00 00 10 30 84 80 57 56 82 00 2B 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 84 55,0xAA,True
mainboardBlue,fromACmainboard,1.2641565,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A7 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 1A,0xAA,True
bidirectionalExtensionBoard,toACdisplay,1.26609625,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A0 EE CA 00 68,0xAA,True
mainboardGrey,toACmainboard,1.362669,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,1.42146125,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,1.4640175,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 1A 72 B1 B3 00 3D 00 00 00 00 00 00 00 B0 00 EF,0x55,True
mainboardGrey,toACmainboard,1.4922715,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,1.5232765,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,1.5433645,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 30 98 00 00 00 00 00 00 00 42 55,0xAA,True
mainboardBlue,fromACmainboard,1.54600875,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
mainboardGrey,toACmainboard,1.6528155,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,1.7106655,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,1.772191,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
mainboardBlue,fromACmainboard,1.80363025,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B1 40,0xAA,True
Channel 6,toACbusadapter_HAHB,1.8234385,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 18 00 A0 37 00 00 00 00 00 00 00 00 00 78 47 55,0xAA,True
mainboardGrey,toACmainboard,1.90255325,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,1.96075325,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,2.02231725,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.075962,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
Channel 6,toACbusadapter_HAHB,2.12345475,16,AA C4 06 00 00 00 A5 5A 00 00 00 00 00 3B FC 55,0xAA,True
mainboardGrey,toACmainboard,2.1827855,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,2.241422,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,2.312314,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
mainboardBlue,fromACmainboard,2.34316425,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B1 40,0xAA,True
bidirectionalExtensionBoard,toACdisplay,2.36527175,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2A 3B 85 00 1B,0xAA,True
Channel 6,toACbusadapter_HAHB,2.42356475,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 18 00 A0 37 00 00 00 00 00 00 00 00 00 78 47 55,0xAA,True
mainboardGrey,toACmainboard,2.44289025,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,2.5002935,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,2.56248525,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,2.5640115,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 87 66 7F 7F 00 00 80 00 00 60 3A 0B 00 10 00 00 00 00 00 00 00 01 00 00 00 00 00 00 44 00 EF,0x55,True
mainboardBlue,fromACmainboard,2.61689525,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
mainboardGrey,toACmainboard,2.72275025,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
Channel 6,toACbusadapter_HAHB,2.72347675,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,2.7434685,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 30 98 00 00 00 00 00 00 00 42 55,0xAA,True
mainboardBlue,fromACmainboard,2.78186825,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,2.852404,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
mainboardBlue,fromACmainboard,2.88337475,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B1 40,0xAA,True
mainboardGrey,toACmainboard,2.98284975,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
Channel 6,toACbusadapter_HAHB,3.023587,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardBlue,fromACmainboard,3.04059725,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.04365275,32,AA C0 00 00 00 00 10 30 84 80 57 56 82 00 2B 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 84 55,0xAA,True
mainboardGrey,toACmainboard,3.1022515,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.1560195,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
mainboardGrey,toACmainboard,3.2627195,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,3.32051375,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 6,toACbusadapter_HAHB,3.3236865,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.34366375,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 30 98 00 00 00 00 00 00 00 42 55,0xAA,True
mainboardGrey,toACmainboard,3.38236525,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
mainboardBlue,fromACmainboard,3.41314225,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A8 03 7F 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AE 4D,0xAA,True
bidirectionalExtensionBoard,toACdisplay,3.46444825,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AD C5 2C 00 91,0xAA,True
mainboardGrey,toACmainboard,3.51264025,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
Channel 6,toACbusadapter_HAHB,3.563387,16,AA C3 00 00 00 00 84 80 56 00 00 00 00 3C A7 55,0xAA,True
mainboardBlue,fromACmainboard,3.57077025,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.5835655,32,AA C3 00 00 00 00 10 30 84 80 56 56 82 00 2B 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 82 55,0xAA,True
mainboardGrey,toACmainboard,3.63246925,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,3.63360075,16,AA C6 00 00 00 00 00 00 00 00 46 18 00 39 A3 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.65364575,32,AA C6 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 56 BC D6 30 98 00 00 00 00 00 00 00 41 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,3.66198125,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 98 00 00 00 00 80 80 80 80 00 00 60 00 EF,0x55,True
mainboardBlue,fromACmainboard,3.68612775,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
mainboardGrey,toACmainboard,3.7925665,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
mainboardBlue,fromACmainboard,3.850463,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
mainboardGrey,toACmainboard,3.91215075,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
bidirectionalExtensionBoard,toACdisplay,3.914102,38,AA BC 22 AC 00 00 00 00 00 03 02 40 01 86 66 00 00 00 30 80 00 00 00 00 00 00 00 00 00 00 00 00 00 AE A1 E6 00 B5,0xAA,True
Channel 6,toACbusadapter_HAHB,3.93335675,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardBlue,fromACmainboard,3.94285125,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3D 00 04 A8 03 7F 7E 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 B1 B3 00 01 0D 03 00 29 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DD 1F,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.95350525,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2B 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 85 55,0xAA,True
mainboardGrey,toACmainboard,4.04257275,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 96 53,0xAA,True
wifiOrange,fromACdisplay,4.07365775,33,AA 20 AC 00 00 00 00 00 02 05 A0 15 80 66 7F 7F 00 00 80 00 00 00 00 00 00 00 00 00 00 00 00 5B B9,0xAA,True
mainboardBlue,fromACmainboard,4.0998675,29,AA 20 1D 03 00 50 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 48 28,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.11198925,44,55 BC 28 AC 00 00 00 00 00 03 02 C0 01 86 66 7F 7F 00 00 80 00 00 60 3A 0A 00 10 00 00 00 00 00 00 00 01 00 00 00 00 00 00 47 00 EF,0x55,True
wifiBrown,toACdisplay,4.12928725,33,AA 20 AC 00 00 00 00 00 02 05 A0 15 80 66 7F 7F 00 00 80 00 00 00 00 00 00 00 00 00 00 00 00 5B B9,0xAA,True
mainboardGrey,toACmainboard,4.1623465,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,4.2159345,64,AA 31 40 00 4C 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 50 00 00 00 00 00 00 00 00 00 00 00 A0 C6,0xAA,True
Channel 6,toACbusadapter_HAHB,4.23371675,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.2537615,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 56 BC D6 30 98 00 00 00 00 00 00 00 43 55,0xAA,True
mainboardGrey,toACmainboard,4.32264075,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 09,0xAA,True
bidirectionalExtensionBoard,toACdisplay,4.363746,38,AA BC 22 AC 00 00 00 00 00 03 02 93 80 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AF 0C AB 00 4A,0xAA,True
mainboardBlue,fromACmainboard,4.3807265,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,4.44229425,10,AA 30 0A 01 FF 03 00 4C 6A 0D,0xAA,True
mainboardBlue,fromACmainboard,4.4737125,64,AA 30 40 FC 08 94 11 64 00 9A 01 58 3D 3A 00 04 A8 03 6B 7F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 AE B3 00 01 0D 03 00 29 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5D B8,0xAA,True
Channel 6,toACbusadapter_HAHB,4.533858,32,AA D0 20 01 00 84 80 56 00 00 00 00 00 00 00 06 18 00 A0 37 00 00 00 00 00 00 00 00 00 EF D1 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.56185875,44,55 BC 28 AC 00 00 00 00 00 03 02 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 98 00 00 00 00 80 80 80 80 00 00 61 00 EF,0x55,True
mainboardGrey,toACmainboard,4.57269375,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 09,0xAA,True
mainboardBlue,fromACmainboard,4.63129125,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,4.69241425,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,4.7437705,16,AA C3 00 00 00 00 84 80 55 00 00 00 00 3C A8 55,0xAA,True
mainboardBlue,fromACmainboard,4.74708925,64,AA 31 40 00 4A 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 28 00 00 00 00 00 00 00 00 00 00 00 03 8D,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.7638195,32,AA C3 00 00 00 00 10 30 84 80 55 56 82 00 2B 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 83 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,4.81339475,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 01 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 64 9C 00 F2,0xAA,True
Channel 6,toACbusadapter_HAHB,4.81379675,16,AA C6 00 00 00 00 00 00 00 00 46 18 00 39 A3 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.833844,32,AA C6 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 55 BC D6 30 98 00 00 00 00 00 00 00 42 55,0xAA,True
mainboardGrey,toACmainboard,4.8527955,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 09,0xAA,True
mainboardBlue,fromACmainboard,4.91050775,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,4.9724725,10,AA 30 0A 01 FF 03 00 4E D6 9F,0xAA,True
mainboardBlue,fromACmainboard,5.0032195,64,AA 30 40 60 09 94 11 64 00 9A 01 58 3D 3A 00 04 A8 03 6B 7E 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1A 72 AE B3 00 01 0D 03 00 29 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 98 19,0xAA,True
mainboardGrey,toACmainboard,5.10280575,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 09,0xAA,True
Channel 6,toACbusadapter_HAHB,5.11374,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.133793,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 55 BC D6 30 98 00 00 00 00 00 00 00 44 55,0xAA,True
mainboardBlue,fromACmainboard,5.16090775,29,AA 20 1D 03 00 14 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 90 1C,0xAA,True
mainboardGrey,toACmainboard,5.2224305,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.27689075,64,AA 31 40 00 4A 2F 1B 61 1A 00 00 00 62 36 07 00 B7 88 34 B1 1E 00 0F 16 FF 04 03 03 03 00 00 00 00 00 FB 08 01 06 00 07 04 64 00 64 00 48 64 00 F0 3D 14 00 00 00 00 00 00 00 00 00 00 00 B2 F2,0xAA,True
mainboardGrey,toACmainboard,5.38276125,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 E0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 09,0xAA,True
Channel 6,toACbusadapter_HAHB,5.413746,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.433831,32,AA C0 00 00 00 00 10 30 84 80 55 56 82 00 2B 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 86 55,0xAA,True
