channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardGrey,toACmainboard,2.20122975,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
mainboardBlue,fromACmainboard,2.25907475,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,2.3211295,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,2.368819,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 13 00 A0 0E 00 00 00 00 00 00 00 00 00 F1 FC 55,0xAA,True
mainboardBlue,fromACmainboard,2.374861,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3B 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 D3 9B,0xAA,True
mainboardGrey,toACmainboard,2.48138375,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
mainboardBlue,fromACmainboard,2.53995675,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
bidirectionalExtensionBoard,toACdisplay,2.55286675,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7C CC 5D 00 8A,0xAA,True
mainboardGrey,toACmainboard,2.61091725,10,AA 30 0A 01 FF 03 00 42 75 0C,0xAA,True
mainboardBlue,fromACmainboard,2.64148625,64,AA 30 40 08 07 36 10 C8 00 CC 01 7D 50 5A 00 07 A0 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1B 72 BD B3 00 01 0C 9B 00 3D 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 49 CB,0xAA,True
Channel 6,toACbusadapter_HAHB,2.6688455,16,AA C4 03 00 00 00 A5 5A 00 00 00 00 00 3B FF 55,0xAA,True
mainboardGrey,toACmainboard,2.74130675,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,2.7507175,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 BC 00 00 00 00 80 80 80 80 00 00 3C 00 EF,0x55,True
mainboardBlue,fromACmainboard,2.7985355,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,2.861126,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.9151785,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3B 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 D3 9B,0xAA,True
Channel 6,toACbusadapter_HAHB,2.969112,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 13 00 A0 0E 00 00 00 00 00 00 00 00 00 F1 FC 55,0xAA,True
mainboardGrey,toACmainboard,3.02124125,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
mainboardBlue,fromACmainboard,3.079373,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,3.140934,10,AA 30 0A 01 FF 03 00 42 75 0C,0xAA,True
mainboardBlue,fromACmainboard,3.172174,64,AA 30 40 08 07 36 10 C8 00 CC 01 7D 50 5A 00 07 A0 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1B 72 BD B3 00 01 0C 9B 00 3D 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7D 6F,0xAA,True
Channel 6,toACbusadapter_HAHB,3.26890925,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
mainboardGrey,toACmainboard,3.271314,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.289025,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 31 BC 00 00 00 00 00 00 00 1D 55,0xAA,True
mainboardBlue,fromACmainboard,3.330326,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,3.401072,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.45440825,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3B 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 D3 9B,0xAA,True
mainboardGrey,toACmainboard,3.56122775,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
Channel 6,toACbusadapter_HAHB,3.56910275,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.5890785,32,AA C0 00 00 00 00 10 30 84 80 57 4C 7B 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 94 55,0xAA,True
mainboardBlue,fromACmainboard,3.6189175,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
bidirectionalExtensionBoard,toACdisplay,3.65214725,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 90 6B 00 C6,0xAA,True
mainboardGrey,toACmainboard,3.68083875,10,AA 30 0A 01 FF 03 00 42 75 0C,0xAA,True
mainboardBlue,fromACmainboard,3.711775,64,AA 30 40 08 07 36 10 C8 00 CC 01 7D 50 5A 00 07 A0 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1B 72 BD B3 00 01 0C 9B 00 3D 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7D 6F,0xAA,True
mainboardGrey,toACmainboard,3.811634,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,3.8505355,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 50 5A 00 07 DC 03 42 71 36 3B 4A 00 00 00 00 00 00 00 00 00 0A 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,3.869046,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
mainboardBlue,fromACmainboard,3.86943125,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.88919675,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 31 BC 00 00 00 00 00 00 00 1D 55,0xAA,True
mainboardGrey,toACmainboard,3.93117775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.9851785,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3B 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 D3 9B,0xAA,True
mainboardGrey,toACmainboard,4.0912275,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 80 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BB 8E,0xAA,True
wifiOrange,fromACdisplay,4.146779,31,AA 1E AC 00 00 00 00 00 02 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D1,0xAA,True
mainboardBlue,fromACmainboard,4.14938225,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 6,toACbusadapter_HAHB,4.16926025,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 13 00 A0 0E 00 00 00 00 00 00 00 00 00 F1 FC 55,0xAA,True
wifiBrown,toACdisplay,4.17991475,31,AA 1E AC B2 00 00 00 00 02 63 01 01 04 04 B3 A8 C0 FF 00 00 00 00 01 00 09 00 03 00 00 00 EE,0xAA,True
mainboardGrey,toACmainboard,4.21108725,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,fromACmainboard,4.26830275,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,4.331004,10,AA 30 0A 01 FF 03 00 42 75 0C,0xAA,True
mainboardBlue,fromACmainboard,4.3622875,64,AA 30 40 08 07 36 10 C8 00 CC 01 7D 50 5A 00 07 A0 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1B 72 BD B3 00 01 0C 9B 00 3D 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7D 6F,0xAA,True
mainboardGrey,toACmainboard,4.4614425,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
Channel 6,toACbusadapter_HAHB,4.46928675,16,AA C4 04 00 00 00 A5 5A 00 00 00 00 00 3B FE 55,0xAA,True
mainboardBlue,fromACmainboard,4.51951825,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,4.580964,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,4.63551925,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3C 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 14 59,0xAA,True
mainboardGrey,toACmainboard,4.7411445,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
bidirectionalExtensionBoard,toACdisplay,4.751431,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 89 9A E2 00 BC,0xAA,True
Channel 6,toACbusadapter_HAHB,4.769501,32,AA D0 20 01 00 84 80 57 00 00 00 00 00 00 00 06 13 00 A0 0E 00 00 00 00 00 00 00 00 00 F1 FC 55,0xAA,True
mainboardBlue,fromACmainboard,4.79972225,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,4.86094475,10,AA 30 0A 01 FF 03 00 42 75 0C,0xAA,True
mainboardBlue,fromACmainboard,4.89182225,64,AA 30 40 08 07 36 10 C8 00 CC 01 7D 50 5A 00 07 A0 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1B 72 BD B3 00 01 0C 9B 00 3D 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7D 6F,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.94872125,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 B3 00 EF,0x55,True
mainboardGrey,toACmainboard,4.99121175,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,fromACmainboard,5.0487555,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 6,toACbusadapter_HAHB,5.06932975,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.08944725,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 31 BC 00 00 00 00 00 00 00 1D 55,0xAA,True
mainboardGrey,toACmainboard,5.111066,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.16450475,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3C 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 14 59,0xAA,True
mainboardGrey,toACmainboard,5.2711885,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,fromACmainboard,5.32994925,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 6,toACbusadapter_HAHB,5.36950225,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.3894005,32,AA C0 00 00 00 00 10 30 84 80 57 4C 7B 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 94 55,0xAA,True
mainboardGrey,toACmainboard,5.4008155,10,AA 30 0A 01 FF 03 00 42 75 0C,0xAA,True
mainboardBlue,fromACmainboard,5.43143075,64,AA 30 40 08 07 36 10 C8 00 CC 01 7D 50 5A 00 07 A1 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 1B 72 BD B3 00 01 0C 9B 00 3D 4A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 76 75,0xAA,True
mainboardGrey,toACmainboard,5.5313825,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,fromACmainboard,5.58993875,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,5.6608495,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,5.66947675,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,5.689442,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 57 BC D6 31 BC 00 00 00 00 00 00 00 1D 55,0xAA,True
mainboardBlue,fromACmainboard,5.71486425,64,AA 31 40 00 4C 2E 1B 61 1B 00 00 00 3C 36 07 00 B7 88 33 B1 1E 00 0E 17 FE 05 04 08 03 00 00 00 00 00 F9 0A 01 06 00 F8 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 14 59,0xAA,True
mainboardGrey,toACmainboard,5.8211325,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
bidirectionalExtensionBoard,toACdisplay,5.850725,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 13 3E 57 00 18,0xAA,True
