Time [s],Channel 6,Channel 7
1.423660750,0,0
1.423680250,0,1
1.423682000,1,1
1.423701000,1,0
1.423702500,0,0
1.423721750,0,1
1.423723500,1,1
1.423742750,1,0
1.423744000,0,0
1.423763500,0,1
1.423765250,1,1
1.423784250,1,0
1.423785750,0,0
1.423805000,0,1
1.423806750,1,1
1.423826000,1,0
1.423827250,0,0
1.423846750,0,1
1.423848500,1,1
1.423867500,1,0
1.423869000,0,0
1.423888500,0,1
1.423890000,1,1
1.423909250,1,0
1.423910500,0,0
1.423930000,0,1
1.423931750,1,1
1.423950750,1,0
1.423952250,0,0
1.423971750,0,1
1.423973500,1,1
1.423992500,1,0
1.423994000,0,0
1.424013250,0,1
1.424015000,1,1
1.424034000,1,0
1.424035500,0,0
1.424055000,0,1
1.424056750,1,1
1.424075750,1,0
1.424077250,0,0
1.424096500,0,1
1.424098250,1,1
1.424117500,1,0
1.424118750,0,0
1.424138250,0,1
1.424140000,1,1
1.424159000,1,0
1.424160500,0,0
1.424179750,0,1
1.424181500,1,1
1.424200750,1,0
1.424202000,0,0
1.424221500,0,1
1.424223250,1,1
1.424242250,1,0
1.424243750,0,0
1.424263000,0,1
1.424264750,1,1
1.424284000,1,0
1.424285250,0,0
1.424304750,0,1
1.424306500,1,1
1.424325500,1,0
1.424327000,0,0
1.424346250,0,1
1.424348000,1,1
1.424367250,1,0
1.424368500,0,0
1.424388000,0,1
1.424389750,1,1
1.424408750,1,0
1.424410250,0,0
1.424429750,0,1
1.424431250,1,1
1.424450500,1,0
1.424451750,0,0
1.424471250,0,1
1.424473000,1,1
1.424492000,1,0
1.424493500,0,0
1.424513000,0,1
1.424514500,1,1
1.424533750,1,0
1.424535000,0,0
1.424554500,0,1
1.424556250,1,1
1.424575250,1,0
1.424576750,0,0
1.424596250,0,1
1.424597750,1,1
1.424617000,1,0
1.424618250,0,0
1.424637750,0,1
1.424639500,1,1
1.424658500,1,0
1.424660000,0,0
1.424679500,0,1
1.424681250,1,1
1.424700250,1,0
1.424701750,0,0
1.424721000,0,1
1.424722750,1,1
1.424742000,1,0
1.424743250,0,0
1.424762750,0,1
1.424764500,1,1
1.424783500,1,0
1.424785000,0,0
1.424804250,0,1
1.424806000,1,1
1.424825250,1,0
1.424826500,0,0
1.424846000,0,1
1.424847750,1,1
1.424866750,1,0
1.424868250,0,0
1.424887500,0,1
1.424889250,1,1
1.424908500,1,0
1.424909750,0,0
1.424929250,0,1
1.424931000,1,1
1.424950000,1,0
1.424951500,0,0
1.424970750,0,1
1.424972500,1,1
1.424991750,1,0
1.424993000,0,0
1.425012500,0,1
1.425014250,1,1
1.425033250,1,0
1.425034750,0,0
1.425054250,0,1
1.425055750,1,1
1.425075000,1,0
1.425076250,0,0
1.425095750,0,1
1.425097500,1,1
1.425116500,1,0
1.425118000,0,0
1.425137500,0,1
1.425139250,1,1
1.425158250,1,0
1.425159750,0,0
1.425179000,0,1
1.425180750,1,1
1.425199750,1,0
1.425201250,0,0
1.425220750,0,1
1.425222500,1,1
1.425241500,1,0
1.425243000,0,0
1.425262250,0,1
1.425264000,1,1
1.425283250,1,0
1.425284500,0,0
1.425304000,0,1
1.425305750,1,1
1.425324750,1,0
1.425326250,0,0
1.425345500,0,1
1.425347250,1,1
1.425366500,1,0
1.425367750,0,0
1.425387250,0,1
1.425389000,1,1
1.425408000,1,0
1.425409500,0,0
1.425428750,0,1
1.425430500,1,1
1.425449750,1,0
1.425451000,0,0
1.425470500,0,1
1.425472250,1,1
1.425491250,1,0
1.425492750,0,0
1.425512250,0,1
1.425513750,1,1
1.425533000,1,0
1.425534250,0,0
1.425553750,0,1
1.425555500,1,1
1.425574500,1,0
1.425576000,0,0
1.425595500,0,1
1.425597000,1,1
1.425616250,1,0
1.425617500,0,0
1.425637000,0,1
1.425638750,1,1
1.425657750,1,0
1.425659250,0,0
1.425678750,0,1
1.425680250,1,1
1.425699500,1,0
1.425700750,0,0
1.425720250,0,1
1.425722000,1,1
1.425741000,1,0
1.425742500,0,0
1.425762000,0,1
1.425763500,1,1
1.425782750,1,0
1.425784000,0,0
1.425803500,0,1
1.425805250,1,1
1.425824500,1,0
1.425825750,0,0
1.425845250,0,1
1.425847000,1,1
1.425866000,1,0
1.425867500,0,0
1.425886750,0,1
1.425888500,1,1
1.425907750,1,0
1.425909000,0,0
1.425928500,0,1
1.425930250,1,1
1.425949250,1,0
1.425950750,0,0
1.425970000,0,1
1.425971750,1,1
1.425991000,1,0
1.425992250,0,0
1.426011750,0,1
1.426013500,1,1
1.426032500,1,0
1.426034000,0,0
1.426053250,0,1
1.426055000,1,1
1.426074250,1,0
1.426075500,0,0
1.426095000,0,1
1.426096750,1,1
1.426115750,1,0
1.426117250,0,0
1.426136750,0,1
1.426138250,1,1
1.426157500,1,0
1.426158750,0,0
1.426178250,0,1
1.426180000,1,1
1.426199000,1,0
1.426200500,0,0
1.426220000,0,1
1.426221750,1,1
1.426240750,1,0
1.426242000,0,0
1.426261500,0,1
1.426263250,1,1
1.426282250,1,0
1.426283750,0,0
1.426303250,0,1
1.426305000,1,1
1.426324000,1,0
1.426325500,0,0
1.426344750,0,1
1.426346500,1,1
1.426365500,1,0
1.426367000,0,0
1.426386500,0,1
1.426388250,1,1
1.426407250,1,0
1.426408750,0,0
1.426428000,0,1
1.426429750,1,1
1.426449000,1,0
1.426450250,0,0
1.426469750,0,1
1.426471500,1,1
1.426490500,1,0
1.426492000,0,0
1.426511250,0,1
1.426513000,1,1
1.426573750,1,0
1.426575250,0,0
1.426594500,0,1
1.426596250,1,1
1.426615500,1,0
1.426616750,0,0
1.426636250,0,1
1.426638000,1,1
1.426657000,1,0
1.426658500,0,0
1.426678000,0,1
1.426679500,1,1
1.426698750,1,0
1.426700000,0,0
1.426719500,0,1
1.426721250,1,1
1.426740250,1,0
1.426741750,0,0
1.426761250,0,1
1.426762750,1,1
1.426782000,1,0
1.426783250,0,0
1.426802750,0,1
1.426804500,1,1
1.426823500,1,0
1.426825000,0,0
1.426844500,0,1
1.426846250,1,1
1.426907000,1,0
1.426908500,0,0
1.426927750,0,1
1.426929250,1,1
1.426990250,1,0
1.426991750,0,0
1.427011000,0,1
1.427012750,1,1
1.427031750,1,0
1.427033250,0,0
1.427052500,0,1
1.427054250,1,1
1.427115000,1,0
1.427116500,0,0
1.427135750,0,1
1.427137500,1,1
1.427198250,1,0
1.427199750,0,0
1.427219250,0,1
1.427220750,1,1
1.693783500,0,1
1.693804250,1,1
1.693824750,0,1
1.693846000,1,1
1.693908500,0,1
1.693929250,1,1
1.693991750,0,1
1.694012500,1,1
1.694033250,0,1
1.694054500,1,1
1.694116750,0,1
1.694137500,1,1
1.694200000,0,1
1.694221000,1,1
1.694241500,0,1
1.694262500,1,1
1.694283500,0,1
1.694304250,1,1
1.694408500,0,1
1.694429250,1,1
1.694450000,0,1
1.694471000,1,1
1.694491750,0,1
1.694512500,1,1
1.694533250,0,1
1.694554500,1,1
1.694575000,0,1
1.694596000,1,1
1.694616750,0,1
1.694637750,1,1
1.694658500,0,1
1.694679250,1,1
1.694700000,0,1
1.694721000,1,1
1.694741750,0,1
1.694762750,1,1
1.694783500,0,1
1.694804500,1,1
1.694825000,0,1
1.694846000,1,1
1.694866750,0,1
1.694887750,1,1
1.694908500,0,1
1.694929500,1,1
1.694950250,0,1
1.694971000,1,1
1.694991750,0,1
1.695012750,1,1
1.695033500,0,1
1.695054500,1,1
1.695075250,0,1
1.695096000,1,1
1.695116750,0,1
1.695137750,1,1
1.695158500,0,1
1.695179500,1,1
1.695200250,0,1
1.695221250,1,1
1.695241750,0,1
1.695262750,1,1
1.695283500,0,1
1.695304500,1,1
1.695325250,0,1
1.695346250,1,1
1.695367000,0,1
1.695387750,1,1
1.695408500,0,1
1.695429500,1,1
1.695450250,0,1
1.695471250,1,1
1.695492000,0,1
1.695513000,1,1
1.695533500,0,1
1.695554500,1,1
1.695575250,0,1
1.695596250,1,1
1.695617000,0,1
1.695638000,1,1
1.695658500,0,1
1.695679500,1,1
1.695700250,0,1
1.695721250,1,1
1.695742000,0,1
1.695763000,1,1
1.695783750,0,1
1.695804750,1,1
1.695825250,0,1
1.695846250,1,1
1.695867000,0,1
1.695888000,1,1
1.695908750,0,1
1.695929750,1,1
1.695950250,0,1
1.695971250,1,1
1.695992000,0,1
1.696013000,1,1
1.696033750,0,1
1.696054750,1,1
1.696075500,0,1
1.696096250,1,1
1.696117000,0,1
1.696138000,1,1
1.696158750,0,1
1.696179750,1,1
1.696200500,0,1
1.696221500,1,1
1.696242000,0,1
1.696263000,1,1
1.696283750,0,1
1.696304750,1,1
1.696325500,0,1
1.696346500,1,1
1.696367000,0,1
1.696388000,1,1
1.696408750,0,1
1.696429750,1,1
1.696450500,0,1
1.696471500,1,1
1.696492250,0,1
1.696513250,1,1
1.696533750,0,1
1.696554750,1,1
1.696575500,0,1
1.696596500,1,1
1.696617250,0,1
1.696638250,1,1
1.696658750,0,1
1.696679750,1,1
1.696700500,0,1
1.696721500,1,1
1.696742250,0,1
1.696763250,1,1
1.696783750,0,1
1.696804750,1,1
1.696825500,0,1
1.696846500,1,1
1.696867250,0,1
1.696888250,1,1
1.696909000,0,1
1.696930000,1,1
1.696950500,0,1
1.696971500,1,1
1.696992250,0,1
1.697013250,1,1
1.697034000,0,1
1.697055000,1,1
1.697075500,0,1
1.697096500,1,1
1.697117250,0,1
1.697138250,1,1
1.697159000,0,1
1.697180000,1,1
1.697200750,0,1
1.697221750,1,1
1.697242250,0,1
1.697263250,1,1
1.697284000,0,1
1.697305000,1,1
1.697325750,0,1
1.697346750,1,1
1.697367250,0,1
1.697388250,1,1
1.697409000,0,1
1.697430000,1,1
1.697450750,0,1
1.697471750,1,1
1.697492250,0,1
1.697513250,1,1
1.697534000,0,1
1.697555000,1,1
1.697575750,0,1
1.697596750,1,1
1.697617500,0,1
1.697638500,1,1
1.697659000,0,1
1.697680000,1,1
1.697700750,0,1
1.697721750,1,1
1.697742500,0,1
1.697763500,1,1
1.697784000,0,1
1.697805000,1,1
1.697825750,0,1
1.697846750,1,1
1.697867500,0,1
1.697888500,1,1
1.697909250,0,1
1.697930000,1,1
1.697950750,0,1
1.697971750,1,1
1.697992500,0,1
1.698013500,1,1
1.698034250,0,1
1.698055250,1,1
1.698075750,0,1
1.698096750,1,1
1.698117500,0,1
1.698138500,1,1
1.698159250,0,1
1.698180250,1,1
1.698200750,0,1
1.698221750,1,1
1.698242500,0,1
1.698263500,1,1
1.698284250,0,1
1.698305250,1,1
1.698326000,0,1
1.698347000,1,1
1.698367500,0,1
1.698388500,1,1
1.698409250,0,1
1.698430250,1,1
1.698451000,0,1
1.698472000,1,1
1.698492500,0,1
1.698513500,1,1
1.698534250,0,1
1.698555250,1,1
1.698576000,0,1
1.698597000,1,1
1.698617500,0,1
1.698638500,1,1
1.698659250,0,1
1.698680250,1,1
1.698701000,0,1
1.698722000,1,1
1.698742750,0,1
1.698763750,1,1
1.698784250,0,1
1.698805250,1,1
1.698826000,0,1
1.698847000,1,1
1.698867750,0,1
1.698888750,1,1
1.698909250,0,1
1.698930250,1,1
1.698951000,0,1
1.698972000,1,1
1.698992750,0,1
1.699013750,1,1
1.699034500,0,1
1.699055500,1,1
1.699076000,0,1
1.699097000,1,1
1.699117750,0,1
1.699138750,1,1
1.699159500,0,1
1.699180500,1,1
1.699201000,0,1
1.699222000,1,1
1.699326250,0,1
1.699347000,1,1
1.699367750,0,1
1.699388750,1,1
1.699409500,0,1
1.699430500,1,1
1.699618000,0,1
1.699638750,1,1
1.699659500,0,1
1.699680500,1,1
1.699701250,0,1
1.699722250,1,1
1.699742750,0,1
1.699764000,1,1
1.699784500,0,1
1.699805500,1,1
1.699826250,0,1
1.699847250,1,1
1.699909750,0,1
1.699930500,1,1
1.699951250,0,1
1.699972250,1,1
1.699993000,0,1
1.700014000,1,1
1.700034500,0,1
1.700055750,1,1
1.700118250,0,1
1.700139000,1,1
1.700201500,0,1
1.700222250,1,1
1.700243000,0,1
1.700264000,1,1
1.700326500,0,1
1.700347250,1,1
1.700409750,0,1
1.700430750,1,1
1.713687750,1,0
1.713689250,0,0
1.713708500,0,1
1.713710250,1,1
1.713729250,1,0
1.713730750,0,0
1.713750250,0,1
1.713752000,1,1
1.713812750,1,0
1.713814250,0,0
1.713833500,0,1
1.713835000,1,1
1.713896000,1,0
1.713897500,0,0
1.713916750,0,1
1.713918500,1,1
1.713937500,1,0
1.713939000,0,0
1.713958250,0,1
1.713960000,1,1
1.714020750,1,0
1.714022250,0,0
1.714041750,0,1
1.714043250,1,1
1.714104000,1,0
1.714105500,0,0
1.714125000,0,1
1.714126500,1,1
1.714145750,1,0
1.714147000,0,0
1.714166500,0,1
1.714168250,1,1
1.714187250,1,0
1.714188750,0,0
1.714208250,0,1
1.714209750,1,1
1.714312250,1,0
1.714313750,0,0
1.714333000,0,1
1.714334750,1,1
1.714354000,1,0
1.714355250,0,0
1.714374750,0,1
1.714376500,1,1
1.714395500,1,0
1.714397000,0,0
1.714416250,0,1
1.714418000,1,1
1.714437250,1,0
1.714438500,0,0
1.714458000,0,1
1.714459750,1,1
1.714478750,1,0
1.714480250,0,0
1.714499500,0,1
1.714501250,1,1
1.714520500,1,0
1.714521750,0,0
1.714541250,0,1
1.714543000,1,1
1.714562000,1,0
1.714563500,0,0
1.714583000,0,1
1.714584500,1,1
1.714603750,1,0
1.714605000,0,0
1.714624500,0,1
1.714626250,1,1
1.714645250,1,0
1.714646750,0,0
1.714666250,0,1
1.714667750,1,1
1.714687000,1,0
1.714688500,0,0
1.714707750,0,1
1.714709500,1,1
1.714728500,1,0
1.714730000,0,0
1.714749500,0,1
1.714751000,1,1
1.714770250,1,0
1.714771750,0,0
1.714791000,0,1
1.714792750,1,1
1.714812000,1,0
1.714813250,0,0
1.714832750,0,1
1.714834500,1,1
1.714853500,1,0
1.714855000,0,0
1.714874250,0,1
1.714876000,1,1
1.714895250,1,0
1.714896500,0,0
1.714916000,0,1
1.714917750,1,1
1.714936750,1,0
1.714938250,0,0
1.714957500,0,1
1.714959250,1,1
1.714978500,1,0
1.714979750,0,0
1.714999250,0,1
1.715001000,1,1
1.715020000,1,0
1.715021500,0,0
1.715040750,0,1
1.715042500,1,1
1.715061750,1,0
1.715063000,0,0
1.715082500,0,1
1.715084250,1,1
1.715103250,1,0
1.715104750,0,0
1.715124250,0,1
1.715125750,1,1
1.715145000,1,0
1.715146250,0,0
1.715165750,0,1
1.715167500,1,1
1.715186500,1,0
1.715188000,0,0
1.715207500,0,1
1.715209000,1,1
1.715228250,1,0
1.715229750,0,0
1.715249000,0,1
1.715250750,1,1
1.715269750,1,0
1.715271250,0,0
1.715290750,0,1
1.715292500,1,1
1.715311500,1,0
1.715313000,0,0
1.715332250,0,1
1.715334000,1,1
1.715353000,1,0
1.715354500,0,0
1.715374000,0,1
1.715375750,1,1
1.715394750,1,0
1.715396250,0,0
1.715415500,0,1
1.715417250,1,1
1.715436500,1,0
1.715437750,0,0
1.715457250,0,1
1.715459000,1,1
1.715478000,1,0
1.715479500,0,0
1.715498750,0,1
1.715500500,1,1
1.715519750,1,0
1.715521000,0,0
1.715540500,0,1
1.715542250,1,1
1.715561250,1,0
1.715562750,0,0
1.715582000,0,1
1.715583750,1,1
1.715603000,1,0
1.715604250,0,0
1.715623750,0,1
1.715625500,1,1
1.715644500,1,0
1.715646000,0,0
1.715665500,0,1
1.715667000,1,1
1.715686250,1,0
1.715687500,0,0
1.715707000,0,1
1.715708750,1,1
1.715727750,1,0
1.715729250,0,0
1.715748750,0,1
1.715750250,1,1
1.715769500,1,0
1.715770750,0,0
1.715790250,0,1
1.715792000,1,1
1.715811000,1,0
1.715812500,0,0
1.715832000,0,1
1.715833500,1,1
1.715852750,1,0
1.715854250,0,0
1.715873500,0,1
1.715875250,1,1
1.715894500,1,0
1.715895750,0,0
1.715915250,0,1
1.715917000,1,1
1.715936000,1,0
1.715937500,0,0
1.715956750,0,1
1.715958500,1,1
1.715977750,1,0
1.715979000,0,0
1.715998500,0,1
1.716000250,1,1
1.716019250,1,0
1.716020750,0,0
1.716040000,0,1
1.716041750,1,1
1.716061000,1,0
1.716062250,0,0
1.716081750,0,1
1.716083500,1,1
1.716102500,1,0
1.716104000,0,0
1.716123500,0,1
1.716125000,1,1
1.716144250,1,0
1.716145500,0,0
1.716165000,0,1
1.716166750,1,1
1.716185750,1,0
1.716187250,0,0
1.716206750,0,1
1.716208250,1,1
1.716269000,1,0
1.716270500,0,0
1.716290000,0,1
1.716291500,1,1
1.716310750,1,0
1.716312000,0,0
1.716331500,0,1
1.716333250,1,1
1.716352250,1,0
1.716353750,0,0
1.716373250,0,1
1.716374750,1,1
1.716394000,1,0
1.716395250,0,0
1.716414750,0,1
1.716416500,1,1
1.716435750,1,0
1.716437000,0,0
1.716456500,0,1
1.716458250,1,1
1.716477250,1,0
1.716478750,0,0
1.716498000,0,1
1.716499750,1,1
1.716519000,1,0
1.716520250,0,0
1.716539750,0,1
1.716541500,1,1
1.716560500,1,0
1.716562000,0,0
1.716581250,0,1
1.716583000,1,1
1.716602250,1,0
1.716603500,0,0
1.716623000,0,1
1.716624750,1,1
1.716727000,1,0
1.716728750,0,0
1.716748000,0,1
1.716749500,1,1
1.716768750,1,0
1.716770000,0,0
1.716789500,0,1
1.716791250,1,1
1.716810250,1,0
1.716811750,0,0
1.716831250,0,1
1.716832750,1,1
1.716852000,1,0
1.716853250,0,0
1.716872750,0,1
1.716874500,1,1
1.716893500,1,0
1.716895000,0,0
1.716914500,0,1
1.716916250,1,1
1.716935250,1,0
1.716936750,0,0
1.716956000,0,1
1.716957750,1,1
1.716976750,1,0
1.716978250,0,0
1.716997750,0,1
1.716999500,1,1
1.717018500,1,0
1.717020000,0,0
1.717039250,0,1
1.717041000,1,1
1.717060250,1,0
1.717061500,0,0
1.717081000,0,1
1.717082750,1,1
1.717101750,1,0
1.717103250,0,0
1.717122500,0,1
1.717124250,1,1
1.717143500,1,0
1.717144750,0,0
1.717164250,0,1
1.717166000,1,1
1.717226750,1,0
1.717228250,0,0
1.717247500,0,1
1.717249250,1,1
1.717268250,1,0
1.717269750,0,0
1.717289250,0,1
1.717291000,1,1
1.717310000,1,0
1.717311500,0,0
1.717330750,0,1
1.717332500,1,1
1.717393250,1,0
1.717394750,0,0
1.717414000,0,1
1.717415750,1,1
1.717434750,1,0
1.717436250,0,0
1.717455750,0,1
1.717457250,1,1
1.717476500,1,0
1.717478000,0,0
1.717497250,0,1
1.717499000,1,1
1.717518000,1,0
1.717519500,0,0
1.717539000,0,1
1.717540500,1,1
1.717559750,1,0
1.717561250,0,0
1.717580500,0,1
1.717582250,1,1
1.717643000,1,0
1.717644500,0,0
1.717663750,0,1
1.717665500,1,1
1.717684750,1,0
1.717686000,0,0
1.717705500,0,1
1.717707250,1,1
1.717726250,1,0
1.717727750,0,0
1.717747000,0,1
1.717748750,1,1
1.717768000,1,0
1.717769250,0,0
1.717788750,0,1
1.717790500,1,1
1.717809500,1,0
1.717811000,0,0
1.717830250,0,1
1.717832000,1,1
1.717851250,1,0
1.717852500,0,0
1.717872000,0,1
1.717873750,1,1
1.717934500,1,0
1.717936000,0,0
1.717955250,0,1
1.717957000,1,1
1.718017750,1,0
1.718019250,0,0
1.718038500,0,1
1.718040250,1,1
1.718059250,1,0
1.718060750,0,0
1.718080250,0,1
1.718082000,1,1
1.718226000,1,0
1.718227500,0,0
1.718246750,0,1
1.718248250,1,1
1.718267500,1,0
1.718268750,0,0
1.718288250,0,1
1.718290000,1,1
1.718350750,1,0
1.718352250,0,0
1.718371500,0,1
1.718373250,1,1
1.718434000,1,0
1.718435500,0,0
1.718455000,0,1
1.718456500,1,1
1.718475750,1,0
1.718477000,0,0
1.718496500,0,1
1.718498250,1,1
1.718517250,1,0
1.718518750,0,0
1.718538250,0,1
1.718539750,1,1
1.718642250,1,0
1.718643750,0,0
1.718663000,0,1
1.718664750,1,1
1.718684000,1,0
1.718685250,0,0
1.718704750,0,1
1.718706500,1,1
1.718725500,1,0
1.718727000,0,0
1.718746250,0,1
1.718748000,1,1
1.718767250,1,0
1.718768500,0,0
1.718788000,0,1
1.718789750,1,1
1.718808750,1,0
1.718810250,0,0
1.718829500,0,1
1.718831250,1,1
1.718892000,1,0
1.718893500,0,0
1.718913000,0,1
1.718914500,1,1
1.719017000,1,0
1.719018500,0,0
1.719037750,0,1
1.719039500,1,1
1.719058500,1,0
1.719060000,0,0
1.719079500,0,1
1.719081250,1,1
1.719100250,1,0
1.719101750,0,0
1.719121000,0,1
1.719122750,1,1
1.719141750,1,0
1.719143250,0,0
1.719162750,0,1
1.719164500,1,1
1.719183500,1,0
1.719185000,0,0
1.719204250,0,1
1.719206000,1,1
1.719225250,1,0
1.719226500,0,0
1.719246000,0,1
1.719247750,1,1
1.719266750,1,0
1.719268250,0,0
1.719287500,0,1
1.719289250,1,1
1.719308500,1,0
1.719309750,0,0
1.719329250,0,1
1.719331000,1,1
1.719350000,1,0
1.719351500,0,0
1.719370750,0,1
1.719372500,1,1
1.719391750,1,0
1.719393000,0,0
1.719412500,0,1
1.719414250,1,1
1.719433250,1,0
1.719434750,0,0
1.719454250,0,1
1.719455750,1,1
1.719475000,1,0
1.719476250,0,0
1.719495750,0,1
1.719497500,1,1
1.719516500,1,0
1.719518000,0,0
1.719537500,0,1
1.719539000,1,1
1.719558250,1,0
1.719559500,0,0
1.719579000,0,1
1.719580750,1,1
1.719641500,1,0
1.719643000,0,0
1.719662250,0,1
1.719664000,1,1
1.719683000,1,0
1.719684500,0,0
1.719704000,0,1
1.719705750,1,1
1.719724750,1,0
1.719726250,0,0
1.719745500,0,1
1.719747250,1,1
1.719933000,1,0
1.719934500,0,0
1.719953750,0,1
1.719955500,1,1
1.719974500,1,0
1.719975750,0,0
1.719995250,0,1
1.719997250,1,1
1.720016250,1,0
1.720017750,0,0
1.720037000,0,1
1.720038750,1,1
1.720057750,1,0
1.720059250,0,0
1.720078750,0,1
1.720080250,1,1
1.720099500,1,0
1.720101000,0,0
1.720120250,0,1
1.720122000,1,1
1.720141000,1,0
1.720142500,0,0
1.720162000,0,1
1.720163500,1,1
1.720182750,1,0
1.720184250,0,0
1.720203500,0,1
1.720205250,1,1
1.720224250,1,0
1.720225750,0,0
1.720245250,0,1
1.720247000,1,1
1.720266000,1,0
1.720267500,0,0
1.720286750,0,1
1.720288500,1,1
1.720307500,1,0
1.720309000,0,0
1.720328500,0,1
1.720330250,1,1
1.720349250,1,0
1.720350750,0,0
1.720370000,0,1
1.720371750,1,1
1.720557500,1,0
1.720559000,0,0
1.720578250,0,1
1.720580000,1,1
1.720765500,1,0
1.720767250,0,0
1.720786250,0,1
1.720788000,1,1
1.720807250,1,0
1.720808500,0,0
1.720828000,0,1
1.720829750,1,1
1.720848750,1,0
1.720850250,0,0
1.720869750,0,1
1.720871250,1,1
1.720890500,1,0
1.720891750,0,0
1.720911250,0,1
1.720913000,1,1
1.720932000,1,0
1.720933500,0,0
1.720953000,0,1
1.720954500,1,1
1.720973750,1,0
1.720975000,0,0
1.720994500,0,1
1.720996250,1,1
1.721015250,1,0
1.721016750,0,0
1.721036250,0,1
1.721037750,1,1
1.721057000,1,0
1.721058250,0,0
1.721077750,0,1
1.721079500,1,1
1.721098500,1,0
1.721100000,0,0
1.721119500,0,1
1.721121000,1,1
1.721140250,1,0
1.721141500,0,0
1.721161000,0,1
1.721162750,1,1
1.721181750,1,0
1.721183250,0,0
1.721202750,0,1
1.721204250,1,1
1.721223500,1,0
1.721225000,0,0
1.721244250,0,1
1.721246000,1,1
1.721265000,1,0
1.721266500,0,0
1.721286000,0,1
1.721287500,1,1
1.721306750,1,0
1.721308250,0,0
1.721327500,0,1
1.721329250,1,1
1.721348250,1,0
1.721349750,0,0
1.721369250,0,1
1.721370750,1,1
1.721390000,1,0
1.721391500,0,0
1.721410750,0,1
1.721412500,1,1
1.721431500,1,0
1.721433000,0,0
1.721452500,0,1
1.721454000,1,1
1.721473250,1,0
1.721474750,0,0
1.721494000,0,1
1.721495750,1,1
1.721515000,1,0
1.721516250,0,0
1.721535750,0,1
1.721537500,1,1
1.721556500,1,0
1.721558000,0,0
1.721577250,0,1
1.721579000,1,1
1.721598250,1,0
1.721599500,0,0
1.721619000,0,1
1.721620750,1,1
1.721639750,1,0
1.721641250,0,0
1.721660500,0,1
1.721662250,1,1
1.721723000,1,0
1.721724500,0,0
1.721743750,0,1
1.721745500,1,1
1.721764750,1,0
1.721766000,0,0
1.721785500,0,1
1.721787250,1,1
1.721806250,1,0
1.721807750,0,0
1.721827000,0,1
1.721828750,1,1
1.721848000,1,0
1.721849250,0,0
1.721868750,0,1
1.721870500,1,1
1.721889500,1,0
1.721891000,0,0
1.721910500,0,1
1.721912000,1,1
1.721931250,1,0
1.721932500,0,0
1.721952000,0,1
1.721953750,1,1
1.721972750,1,0
1.721974250,0,0
1.721993750,0,1
1.721995250,1,1
1.722014500,1,0
1.722015750,0,0
1.722035250,0,1
1.722037000,1,1
1.722056000,1,0
1.722057500,0,0
1.722077000,0,1
1.722078500,1,1
1.722097750,1,0
1.722099000,0,0
1.722118500,0,1
1.722120250,1,1
1.722139250,1,0
1.722140750,0,0
1.722160250,0,1
1.722161750,1,1
1.722181000,1,0
1.722182250,0,0
1.722201750,0,1
1.722203500,1,1
1.722222500,1,0
1.722224000,0,0
1.722243500,0,1
1.722245000,1,1
1.722264250,1,0
1.722265500,0,0
1.722285000,0,1
1.722286750,1,1
1.722305750,1,0
1.722307250,0,0
1.722326750,0,1
1.722328250,1,1
1.722347500,1,0
1.722348750,0,0
1.722368250,0,1
1.722370000,1,1
1.722389000,1,0
1.722390500,0,0
1.722410000,0,1
1.722411500,1,1
1.722430750,1,0
1.722432000,0,0
1.722451500,0,1
1.722453250,1,1
1.722472250,1,0
1.722473750,0,0
1.722493250,0,1
1.722494750,1,1
1.722514000,1,0
1.722515250,0,0
1.722534750,0,1
1.722536500,1,1
1.722555500,1,0
1.722557000,0,0
1.722576500,0,1
1.722578000,1,1
1.722597250,1,0
1.722598750,0,0
1.722618000,0,1
1.722619750,1,1
1.722638750,1,0
1.722640250,0,0
1.722659750,0,1
1.722661250,1,1
1.722680500,1,0
1.722682000,0,0
1.722701250,0,1
1.722703000,1,1
1.722722250,1,0
1.722723500,0,0
1.722743000,0,1
1.722744750,1,1
1.722763750,1,0
1.722765250,0,0
1.722784500,0,1
1.722786250,1,1
1.722805500,1,0
1.722806750,0,0
1.722826250,0,1
1.722828000,1,1
1.722847000,1,0
1.722848500,0,0
1.722867750,0,1
1.722869500,1,1
1.722888750,1,0
1.722890000,0,0
1.722909500,0,1
1.722911250,1,1
1.722930250,1,0
1.722931750,0,0
1.722951000,0,1
1.722952750,1,1
1.722972000,1,0
1.722973250,0,0
1.722992750,0,1
1.722994500,1,1
1.723013500,1,0
1.723015000,0,0
1.723034250,0,1
1.723036000,1,1
1.723055250,1,0
1.723056500,0,0
1.723076000,0,1
1.723077750,1,1
1.723096750,1,0
1.723098250,0,0
1.723117500,0,1
1.723119250,1,1
1.723138500,1,0
1.723139750,0,0
1.723159250,0,1
1.723161000,1,1
1.723180000,1,0
1.723181500,0,0
1.723200750,0,1
1.723202500,1,1
1.723221750,1,0
1.723223000,0,0
1.723242500,0,1
1.723244250,1,1
1.723263250,1,0
1.723264750,0,0
1.723284250,0,1
1.723285750,1,1
1.723305000,1,0
1.723306250,0,0
1.723325750,0,1
1.723327500,1,1
1.723346500,1,0
1.723348000,0,0
1.723367500,0,1
1.723369000,1,1
1.723388250,1,0
1.723389500,0,0
1.723409000,0,1
1.723410750,1,1
1.723429750,1,0
1.723431250,0,0
1.723450750,0,1
1.723452250,1,1
1.723471500,1,0
