Time [s],MideaIR
1.631698500,0
1.631902750,1
19.150037500,0
19.154427250,1
19.158820000,0
19.159353000,1
19.160971500,0
19.161502750,1
19.162043750,0
19.162578250,1
19.164196250,0
19.164728250,1
19.166346750,0
19.166878250,1
19.167419250,0
19.167953750,1
19.168493250,0
19.169028500,1
19.170644250,0
19.171178500,1
19.171719500,0
19.172253750,1
19.172796750,0
19.173328500,1
19.174946000,0
19.175478750,1
19.176022000,0
19.176553750,1
19.177095750,0
19.177629250,1
19.179246750,0
19.179779500,1
19.181395500,0
19.181929250,1
19.182471000,0
19.183004500,1
19.184622750,0
19.185154500,1
19.186772750,0
19.187304500,1
19.188922500,0
19.189454750,1
19.191074750,0
19.191605000,1
19.193222250,0
19.193755500,1
19.195372750,0
19.195905500,1
19.197522250,0
19.198055500,1
19.199672000,0
19.200205500,1
19.201821750,0
19.202355500,1
19.202897500,0
19.203430750,1
19.203972750,0
19.204506250,1
19.205048500,0
19.205581250,1
19.206122750,0
19.206656500,1
19.207198000,0
19.207731500,1
19.208272750,0
19.208806500,1
19.209348250,0
19.209909000,1
19.210423250,0
19.210984500,1
19.212572750,0
19.213134500,1
19.214724000,0
19.215284000,1
19.216874250,0
19.217434500,1
19.217949000,0
19.218508750,1
19.219023250,0
19.219583250,1
19.221173250,0
19.221731750,1
19.222249000,0
19.222806000,1
19.223324000,0
19.223855750,1
19.224398750,0
19.224907500,1
19.225474000,0
19.225982750,1
19.226549000,0
19.227057500,1
19.228699500,0
19.229207500,1
19.230850000,0
19.231357500,1
19.231924250,0
19.232432500,1
19.234075000,0
19.234582750,1
19.236224750,0
19.236733000,1
19.241967500,0
19.246361250,1
19.250753000,0
19.251286500,1
19.252926000,0
19.253437000,1
19.254001000,0
19.254512000,1
19.256151000,0
19.256661750,1
19.258301250,0
19.258811750,1
19.259375750,0
19.259886500,1
19.260450500,0
19.260961500,1
19.262600500,0
19.263111500,1
19.263675250,0
19.264186750,1
19.264750750,0
19.265261500,1
19.266900750,0
19.267411500,1
19.267975250,0
19.268486000,1
19.269050250,0
19.269561000,1
19.271200500,0
19.271711250,1
19.273350500,0
19.273861250,1
19.274425500,0
19.274935750,1
19.276575500,0
19.277086000,1
19.278725500,0
19.279235750,1
19.280875500,0
19.281385750,1
19.283025750,0
19.283535500,1
19.285175500,0
19.285685250,1
19.287325750,0
19.287835000,1
19.289476000,0
19.289985000,1
19.291626000,0
19.292134500,1
19.293776000,0
19.294284500,1
19.294851000,0
19.295359250,1
19.295925750,0
19.296434000,1
19.297001000,0
19.297508750,1
19.298076000,0
19.298583500,1
19.299151250,0
19.299658500,1
19.300226750,0
19.300733500,1
19.301301500,0
19.301808250,1
19.302376750,0
19.302882750,1
19.304526750,0
19.305032750,1
19.306677500,0
19.307182750,1
19.308827250,0
19.309332500,1
19.309902250,0
19.310407250,1
19.310977250,0
19.311482500,1
19.313127750,0
19.313633000,1
19.314202750,0
19.314707750,1
19.315277500,0
19.315782750,1
19.316352750,0
19.316857750,1
19.317427750,0
19.317933000,1
19.318502750,0
19.319007750,1
19.320653000,0
19.321157750,1
19.322803000,0
19.323308000,1
19.323878250,0
19.324383000,1
19.326028250,0
19.326533250,1
19.328178250,0
19.328683250,1
19.333921000,0
19.338285000,1
19.342705500,0
19.343209750,1
19.344855250,0
19.345359750,1
19.347005250,0
19.347510000,1
19.348080500,0
19.348585250,1
19.350230750,0
19.350735250,1
19.351305750,0
19.351810500,1
19.353456000,0
19.353960500,1
19.354530750,0
19.355035750,1
19.356681250,0
19.357185750,1
19.357756000,0
19.358260750,1
19.358831000,0
19.359336000,1
19.359906250,0
19.360411250,1
19.362056750,0
19.362561000,1
19.363131500,0
19.363636250,1
19.365282000,0
19.365786500,1
19.366356750,0
19.366861500,1
19.367432000,0
19.367936500,1
19.368507000,0
19.369011500,1
19.369582250,0
19.370086500,1
19.370657000,0
19.371161750,1
19.371732250,0
19.372236750,1
19.372807500,0
19.373312250,1
19.373882500,0
19.374387250,1
19.374957500,0
19.375462000,1
19.376032500,0
19.376537000,1
19.377107500,0
19.377612000,1
19.378182750,0
19.378687250,1
19.379257750,0
19.379762250,1
19.380332750,0
19.380837000,1
19.381407750,0
19.381912250,1
19.382483000,0
19.382987250,1
19.383558000,0
19.384062500,1
19.384633250,0
19.385137500,1
19.385708250,0
19.386212750,1
19.386783500,0
19.387287500,1
19.387858500,0
19.388362500,1
19.388933500,0
19.389437500,1
19.390008500,0
19.390512750,1
19.391083500,0
19.391587750,1
19.392158500,0
19.392662750,1
19.393233500,0
19.393738000,1
19.395384000,0
19.395888250,1
19.397534500,0
19.398038500,1
19.399684500,0
19.400188250,1
19.400759500,0
19.401263250,1
19.402909750,0
19.403413500,1
19.403984500,0
19.404488500,1
19.405059750,0
19.405563750,1
19.407210000,0
19.407713750,1
128.890686500,0
128.895079750,1
128.899471000,0
128.900006000,1
128.901619000,0
128.902156000,1
128.902696000,0
128.903255750,1
128.904845500,0
128.905381500,1
128.906996000,0
128.907531750,1
128.908071250,0
128.908606500,1
128.909145500,0
128.909706750,1
128.911294750,0
128.911832000,1
128.912370750,0
128.912906750,1
128.913447750,0
128.913982250,1
128.915597500,0
128.916158000,1
128.916672000,0
128.917206750,1
128.917746000,0
128.918281750,1
128.919898500,0
128.920431500,1
128.922047500,0
128.922582250,1
128.923122000,0
128.923681000,1
128.925272500,0
128.925807000,1
128.926346250,0
128.926906250,1
128.927421750,0
128.927956750,1
128.928497500,0
128.929031500,1
128.930650000,0
128.931181500,1
128.932798250,0
128.933331000,1
128.934971250,0
128.935505750,1
128.937097250,0
128.937655250,1
128.939249750,0
128.939805750,1
128.941421000,0
128.941930250,1
128.943547750,0
128.944104750,1
128.945721250,0
128.946230250,1
128.946796000,0
128.947329000,1
128.947871250,0
128.948379250,1
128.948946000,0
128.949454000,1
128.950021000,0
128.950528500,1
128.951096250,0
128.951603500,1
128.952171000,0
128.952678500,1
128.954321250,0
128.954828000,1
128.955396250,0
128.955903250,1
128.956471250,0
128.956978250,1
128.958622000,0
128.959128500,1
128.959697000,0
128.960203250,1
128.960771750,0
128.961278000,1
128.961847000,0
128.962352750,1
128.963997250,0
128.964502750,1
128.965072000,0
128.965577750,1
128.967222500,0
128.967727750,1
128.969373000,0
128.969878000,1
128.970447750,0
128.970953250,1
128.972598250,0
128.973102750,1
128.974748250,0
128.975253000,1
128.976898500,0
128.977403250,1
128.982641250,0
128.987004250,1
128.991425500,0
128.991929500,1
128.993575250,0
128.994080250,1
128.994650250,0
128.995155000,1
128.996800500,0
128.997305250,1
128.998950750,0
128.999455250,1
129.000025500,0
129.000530250,1
129.001100500,0
129.001605750,1
129.003250750,0
129.003755500,1
129.004325750,0
129.004830750,1
129.005400750,0
129.005906000,1
129.007551250,0
129.008055750,1
129.008626250,0
129.009130750,1
129.009701250,0
129.010206000,1
129.011851750,0
129.012355750,1
129.014001750,0
129.014506250,1
129.015077000,0
129.015581000,1
129.017227000,0
129.017731500,1
129.018302250,0
129.018806500,1
129.019377250,0
129.019882000,1
129.020452000,0
129.020956500,1
129.022602250,0
129.023106500,1
129.024752500,0
129.025256750,1
129.026902500,0
129.027407250,1
129.029053000,0
129.029557250,1
129.031203000,0
129.031707750,1
129.033353000,0
129.033857750,1
129.035503500,0
129.036007750,1
129.037653500,0
129.038157750,1
129.038728500,0
129.039232750,1
129.039803500,0
129.040307750,1
129.040878750,0
129.041383250,1
129.041954000,0
129.042458250,1
129.043029250,0
129.043533000,1
129.044103750,0
129.044608250,1
129.046254000,0
129.046758250,1
129.047329250,0
129.047833250,1
129.048404000,0
129.048908000,1
129.050554750,0
129.051058500,1
129.051629250,0
129.052133500,1
129.052704750,0
129.053208750,1
129.053779500,0
129.054283750,1
129.055930000,0
129.056433750,1
129.057004500,0
129.057509000,1
129.059155000,0
129.059658750,1
129.061305250,0
129.061809000,1
129.062380000,0
129.062884000,1
129.064530250,0
129.065034500,1
129.066681000,0
129.067184500,1
129.068831000,0
129.069335000,1
129.074573500,0
129.078935250,1
129.083357750,0
129.083861500,1
129.085507500,0
129.086011250,1
129.087658000,0
129.088161750,1
129.088732750,0
129.089237250,1
129.090883250,0
129.091387000,1
129.091958250,0
129.092462000,1
129.094108250,0
129.094612250,1
129.095183750,0
129.095687250,1
129.097333500,0
129.097837250,1
129.098408750,0
129.098912250,1
129.100558750,0
129.101062750,1
129.102709500,0
129.103213000,1
129.103784250,0
129.104288250,1
129.104859250,0
129.105362750,1
129.107009750,0
129.107513000,1
129.108084500,0
129.108588250,1
129.110234500,0
129.110738500,1
129.111309750,0
129.111813250,1
129.112384750,0
129.112888500,1
129.113460000,0
129.113963750,1
129.114535250,0
129.115038750,1
129.115609750,0
129.116113500,1
129.116685250,0
129.117188500,1
129.117760250,0
129.118264000,1
129.118835250,0
129.119338750,1
129.119910000,0
129.120413750,1
129.120985250,0
129.121488750,1
129.122060000,0
129.122563750,1
129.123135250,0
129.123638750,1
129.124210250,0
129.124714000,1
129.125286000,0
129.125789250,1
129.126361000,0
129.126864250,1
129.127435750,0
129.127939500,1
129.128510750,0
129.129014500,1
129.129585750,0
129.130089250,1
129.130660750,0
129.131164500,1
129.131736500,0
129.132239750,1
129.132811250,0
129.133314750,1
129.133886500,0
129.134389750,1
129.134961500,0
129.135465000,1
129.136036500,0
129.136539750,1
129.137111750,0
129.137615250,1
129.138186750,0
129.138690250,1
129.140337250,0
129.140840500,1
129.142487250,0
129.142990500,1
129.144637500,0
129.145140750,1
129.145712500,0
129.146216000,1
129.147862250,0
129.148365750,1
129.148937750,0
129.149441000,1
131.038479250,0
131.042873750,1
131.047260750,0
131.047798250,1
131.049414500,0
131.049948500,1
131.050488500,0
131.051047750,1
131.052662750,0
131.053198500,1
131.054812500,0
131.055348250,1
131.055861750,0
131.056398500,1
131.056963250,0
131.057474000,1
131.059089750,0
131.059625000,1
131.060162500,0
131.060723250,1
131.061237000,0
131.061774500,1
131.063388500,0
131.063924500,1
131.064463250,0
131.064999250,1
131.065536750,0
131.066099000,1
131.067689000,0
131.068224500,1
131.069840000,0
131.070374000,1
131.070914500,0
131.071473250,1
131.073088750,0
131.073599000,1
131.075214000,0
131.075749000,1
131.077366250,0
131.077898500,1
131.079516000,0
131.080048750,1
131.081665250,0
131.082198750,1
131.083815250,0
131.084374000,1
131.085966000,0
131.086523500,1
131.088115250,0
131.088672500,1
131.090267500,0
131.090798250,1
131.091363750,0
131.091897750,1
131.092417000,0
131.092948000,1
131.093514000,0
131.094047750,1
131.094588750,0
131.095097500,1
131.095663750,0
131.096172250,1
131.096739000,0
131.097246750,1
131.097814000,0
131.098321750,1
131.098889000,0
131.099396500,1
131.099963750,0
131.100471500,1
131.102114000,0
131.102621500,1
131.103189250,0
131.103695750,1
131.104264000,0
131.104771000,1
131.106414750,0
131.106921000,1
131.108565000,0
131.109071250,1
131.109640000,0
131.110146250,1
131.110714750,0
131.111221000,1
131.112865500,0
131.113371000,1
131.113940250,0
131.114446000,1
131.116090750,0
131.116596000,1
131.118241250,0
131.118746250,1
131.119316000,0
131.119821000,1
131.120391250,0
131.120896000,1
131.122541000,0
131.123046000,1
131.124691250,0
131.125196250,1
131.130434000,0
131.134796500,1
131.139218500,0
131.139722750,1
131.141368250,0
131.141873000,1
131.142443000,0
131.142948000,1
131.144593750,0
131.145098000,1
131.146743250,0
131.147248000,1
131.147818500,0
131.148323000,1
131.148893000,0
131.149397750,1
131.151043750,0
131.151548250,1
131.152118250,0
131.152623500,1
131.153193500,0
131.153698750,1
131.155343750,0
131.155848500,1
131.156419000,0
131.156923500,1
131.157494000,0
131.157998500,1
131.159643750,0
131.160148750,1
131.161794000,0
131.162299000,1
131.162869250,0
131.163373500,1
131.165019500,0
131.165523750,1
131.167169750,0
131.167674000,1
131.169319750,0
131.169824000,1
131.171469500,0
131.171974750,1
131.173619750,0
131.174123750,1
131.175769750,0
131.176273750,1
131.177920250,0
131.178424500,1
131.180070250,0
131.180574500,1
131.182220250,0
131.182724500,1
131.183295500,0
131.183799750,1
131.184370250,0
131.184874500,1
131.185445000,0
131.185949250,1
131.186520500,0
131.187024250,1
131.187595000,0
131.188099500,1
131.188670250,0
131.189175000,1
131.189745500,0
131.190249750,1
131.190820500,0
131.191324500,1
131.191895750,0
131.192399750,1
131.194045750,0
131.194549750,1
131.195120500,0
131.195625000,1
131.196195500,0
131.196699750,1
131.198346000,0
131.198850000,1
131.200495750,0
131.201000250,1
131.201571000,0
131.202075250,1
131.202645750,0
131.203150500,1
131.204796500,0
131.205300250,1
131.205871000,0
131.206375500,1
131.208021500,0
131.208525500,1
131.210171250,0
131.210675500,1
131.211246250,0
131.211750250,1
131.212321250,0
131.212825750,1
131.214471750,0
131.214975750,1
131.216621500,0
131.217125500,1
131.222364500,0
131.226727000,1
131.231148500,0
131.231652000,1
131.233298000,0
131.233802250,1
131.235448250,0
131.235952000,1
131.236523000,0
131.237027250,1
131.238673250,0
131.239177250,1
131.239748000,0
131.240252250,1
131.241898500,0
131.242402000,1
131.242973500,0
131.243477500,1
131.245123500,0
131.245627500,1
131.246198750,0
131.246702250,1
131.247273500,0
131.247777500,1
131.248348750,0
131.248853250,1
131.250499000,0
131.251003000,1
131.251573750,0
131.252077750,1
131.253724000,0
131.254228000,1
131.254799000,0
131.255303250,1
131.255874500,0
131.256378250,1
131.256949250,0
131.257453000,1
131.258024250,0
131.258528250,1
131.259099500,0
131.259602750,1
131.260174250,0
131.260678500,1
131.261249750,0
131.261753250,1
131.262324750,0
131.262828500,1
131.263399750,0
131.263903500,1
131.264474750,0
131.264978750,1
131.265549750,0
131.266053750,1
131.266625000,0
131.267129000,1
131.267700250,0
131.268204000,1
131.268775250,0
131.269279000,1
131.269850000,0
131.270353750,1
131.270925000,0
131.271429250,1
131.272000500,0
131.272504250,1
131.273076000,0
131.273579250,1
131.274150750,0
131.274654750,1
131.275226000,0
131.275729250,1
131.276300750,0
131.276804500,1
131.277375750,0
131.277879250,1
131.278450750,0
131.278954750,1
131.279526000,0
131.280029750,1
131.280601250,0
131.281104500,1
131.281676500,0
131.282179500,1
131.283826500,0
131.284329750,1
131.285976500,0
131.286480250,1
131.288127250,0
131.288630250,1
131.289201750,0
131.289705250,1
131.291351750,0
131.291855500,1
131.292427000,0
131.292930250,1
131.293502000,0
131.294005750,1
131.295652000,0
131.296155750,1
133.485881250,0
133.490274000,1
133.494665000,0
133.495223750,1
133.496815750,0
133.497374000,1
133.497887500,0
133.498450000,1
133.500039250,0
133.500574750,1
133.502190750,0
133.502724750,1
133.503264250,0
133.503825750,1
133.504340500,0
133.504875250,1
133.506489500,0
133.507050000,1
133.507565250,0
133.508099750,1
133.508642250,0
133.509198750,1
133.510790750,0
133.511349750,1
133.511866250,0
133.512400750,1
133.512940250,0
133.513500750,1
133.515115000,0
133.515625500,1
133.517266000,0
133.517776250,1
133.518316000,0
133.518875750,1
133.520468250,0
133.521026250,1
133.521565500,0
133.522075750,1
133.523692000,0
133.524226250,1
133.525843750,0
133.526398750,1
133.527994500,0
133.528550500,1
133.530143000,0
133.530700500,1
133.531218000,0
133.531775000,1
133.533370000,0
133.533900500,1
133.535520250,0
133.536074500,1
133.537691250,0
133.538200250,1
133.538766000,0
133.539299500,1
133.539841000,0
133.540373500,1
133.540916250,0
133.541424500,1
133.541991500,0
133.542523500,1
133.544141500,0
133.544649250,1
133.545217000,0
133.545724250,1
133.546291750,0
133.546799250,1
133.548442500,0
133.548949500,1
133.550592500,0
133.551099250,1
133.552743000,0
133.553249500,1
133.553817750,0
133.554324500,1
133.554893000,0
133.555399250,1
133.555968250,0
133.556474250,1
133.557043250,0
133.557549000,1
133.558118750,0
133.558624000,1
133.559193500,0
133.559699000,1
133.560268750,0
133.560774000,1
133.561344000,0
133.561849000,1
133.563494250,0
133.563999000,1
133.565645000,0
133.566149500,1
133.567795250,0
133.568299500,1
133.569945000,0
133.570449500,1
133.572095500,0
133.572600250,1
133.577838250,0
133.582201000,1
133.586623000,0
133.587127250,1
133.588773000,0
133.589277250,1
133.589847750,0
133.590352250,1
133.591998250,0
133.592502750,1
133.594148250,0
133.594652750,1
133.595222750,0
133.595727750,1
133.596298000,0
133.596803000,1
133.598448250,0
133.598953000,1
133.599523250,0
133.600027750,1
133.600598000,0
133.601103000,1
133.602748500,0
133.603253250,1
133.603823500,0
133.604328500,1
133.604899000,0
133.605403500,1
133.607049000,0
133.607553750,1
133.609198750,0
133.609703500,1
133.610274000,0
133.610778750,1
133.612423750,0
133.612929000,1
133.613499500,0
133.614003750,1
133.615649500,0
133.616154250,1
133.617799500,0
133.618304250,1
133.619949500,0
133.620454500,1
133.622099750,0
133.622604000,1
133.623174750,0
133.623679500,1
133.625325000,0
133.625829750,1
133.627475500,0
133.627980000,1
133.629625000,0
133.630129750,1
133.630700000,0
133.631204750,1
133.631775000,0
133.632279750,1
133.632850000,0
133.633355000,1
133.633925250,0
133.634430000,1
133.636075750,0
133.636580250,1
133.637150500,0
133.637655500,1
133.638225500,0
133.638730500,1
133.640376000,0
133.640880250,1
133.642525750,0
133.643030500,1
133.644676000,0
133.645180750,1
133.645750500,0
133.646255500,1
133.646825750,0
133.647330250,1
133.647901000,0
133.648405500,1
133.648976250,0
133.649481000,1
133.650051250,0
133.650555500,1
133.651126000,0
133.651631000,1
133.652201250,0
133.652705500,1
133.653276250,0
133.653781000,1
133.655426750,0
133.655930750,1
133.657576250,0
133.658081250,1
133.659726500,0
133.660231000,1
133.661876750,0
133.662381500,1
133.664026750,0
133.664531500,1
139.755520000,1
