name,type,start_time,duration,"data"
"bidirectionalExtensionBoard","data",0.729047,0.00395825,0xAA
"bidirectionalExtensionBoard","data",0.73321475,0.00395825,0xBC
"bidirectionalExtensionBoard","data",0.73738225,0.00395825,0x22
"bidirectionalExtensionBoard","data",0.74155,0.00395825,0xAC
"bidirectionalExtensionBoard","data",0.7457175,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.7498855,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.75405325,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.75822075,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.7623885,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.766556,0.00395825,0x03
"bidirectionalExtensionBoard","data",0.77072375,0.00395825,0x03
"bidirectionalExtensionBoard","data",0.774891,0.00395825,0x41
"bidirectionalExtensionBoard","data",0.779059,0.00395825,0x81
"bidirectionalExtensionBoard","data",0.783227,0.00395825,0x01
"bidirectionalExtensionBoard","data",0.78739425,0.00395825,0x42
"bidirectionalExtensionBoard","data",0.79156175,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.79572925,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.79989675,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.804064,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.8082445,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.812412,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.8165795,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.82074725,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.82491475,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.82908225,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.83325,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.837417,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.8415845,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.84575225,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.8499195,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.85408725,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.85825525,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.86242275,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.86659075,0.00395825,0xE3
"bidirectionalExtensionBoard","data",0.87075825,0.00395825,0x81
"bidirectionalExtensionBoard","data",0.87492575,0.00395825,0x88
"bidirectionalExtensionBoard","data",0.87909325,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.883261,0.00395825,0xD5
"bidirectionalExtensionBoard","data",0.92633375,0.00395825,0x55
"bidirectionalExtensionBoard","data",0.93050525,0.00395825,0xBC
"bidirectionalExtensionBoard","data",0.9346765,0.00395825,0x22
"bidirectionalExtensionBoard","data",0.938848,0.00395825,0xAC
"bidirectionalExtensionBoard","data",0.94301975,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.9471915,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.951363,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.9555345,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.95970625,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.963878,0.00395825,0x03
"bidirectionalExtensionBoard","data",0.96804975,0.00395825,0x03
"bidirectionalExtensionBoard","data",0.972221,0.00395825,0xC1
"bidirectionalExtensionBoard","data",0.97639275,0.00395825,0x21
"bidirectionalExtensionBoard","data",0.980566,0.00395825,0x01
"bidirectionalExtensionBoard","data",0.98473775,0.00395825,0x42
"bidirectionalExtensionBoard","data",0.98890925,0.00395825,0x7F
"bidirectionalExtensionBoard","data",0.99308075,0.00395825,0x7F
"bidirectionalExtensionBoard","data",0.99725225,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.0014235,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.0055945,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.009766,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.01393725,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.01810875,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.02227975,0.00395825,0x40
"bidirectionalExtensionBoard","data",1.026451,0.00395825,0x01
"bidirectionalExtensionBoard","data",1.0306225,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.034794,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.0389655,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.04313725,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.04730875,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.05147975,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.05565125,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.0598225,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.063994,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.06816575,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.072337,0.00395825,0xC8
"bidirectionalExtensionBoard","data",1.076508,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.08067925,0.00395825,0xEF
"bidirectionalExtensionBoard","data",1.82833575,0.00395825,0xAA
"bidirectionalExtensionBoard","data",1.8325025,0.00395825,0xBC
"bidirectionalExtensionBoard","data",1.83666975,0.00395825,0x22
"bidirectionalExtensionBoard","data",1.84083675,0.00395825,0xAC
"bidirectionalExtensionBoard","data",1.84500375,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.849171,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.85333825,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.85750575,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.86167325,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.86584,0.00395825,0x03
"bidirectionalExtensionBoard","data",1.87000725,0.00395825,0x03
"bidirectionalExtensionBoard","data",1.874175,0.00395825,0x41
"bidirectionalExtensionBoard","data",1.87834275,0.00395825,0x81
"bidirectionalExtensionBoard","data",1.88251,0.00395825,0x01
"bidirectionalExtensionBoard","data",1.88667725,0.00395825,0x43
"bidirectionalExtensionBoard","data",1.89084475,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.895012,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.89917975,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9033465,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.907514,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9116945,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.915862,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9200295,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.924197,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9283645,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.93253225,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.93669975,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.94086775,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.94503525,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9492025,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9533705,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.9575375,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.96170525,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.96587275,0.00395825,0x6D
"bidirectionalExtensionBoard","data",1.9700405,0.00395825,0xD9
"bidirectionalExtensionBoard","data",1.974208,0.00395825,0xFD
"bidirectionalExtensionBoard","data",1.97837525,0.00395825,0x00
"bidirectionalExtensionBoard","data",1.982543,0.00395825,0x7D
"bidirectionalExtensionBoard","data",2.026086,0.00395825,0x55
"bidirectionalExtensionBoard","data",2.0302575,0.00395825,0xBC
"bidirectionalExtensionBoard","data",2.034429,0.00395825,0x22
"bidirectionalExtensionBoard","data",2.03860075,0.00395825,0xAC
"bidirectionalExtensionBoard","data",2.0427725,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.04694375,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.05111525,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.05528675,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.0594585,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.06363025,0.00395825,0x03
"bidirectionalExtensionBoard","data",2.067802,0.00395825,0x03
"bidirectionalExtensionBoard","data",2.0719735,0.00395825,0xC1
"bidirectionalExtensionBoard","data",2.076145,0.00395825,0x21
"bidirectionalExtensionBoard","data",2.08031675,0.00395825,0x01
"bidirectionalExtensionBoard","data",2.08449025,0.00395825,0x03
"bidirectionalExtensionBoard","data",2.08866175,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.09283325,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.09700475,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.10117625,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.10534775,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.109519,0.00395825,0x08
"bidirectionalExtensionBoard","data",2.11369075,0.00395825,0x61
"bidirectionalExtensionBoard","data",2.11786825,0.00395825,0x24
"bidirectionalExtensionBoard","data",2.12203975,0.00395825,0x72
"bidirectionalExtensionBoard","data",2.126211,0.00395825,0xB5
"bidirectionalExtensionBoard","data",2.1303865,0.00395825,0xB3
"bidirectionalExtensionBoard","data",2.13455825,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.13872975,0.00395825,0x1C
"bidirectionalExtensionBoard","data",2.1429015,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.147073,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.15124475,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.1554165,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.15959175,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.16376375,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.16793525,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.172107,0.00395825,0xC3
"bidirectionalExtensionBoard","data",2.17627825,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.18046575,0.00395825,0xEF
"bidirectionalExtensionBoard","data",2.9277095,0.00395825,0xAA
"bidirectionalExtensionBoard","data",2.931877,0.00395825,0xBC
"bidirectionalExtensionBoard","data",2.93604475,0.00395825,0x22
"bidirectionalExtensionBoard","data",2.940213,0.00395825,0xAC
"bidirectionalExtensionBoard","data",2.9443805,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.94854825,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.95271575,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.9568835,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.96105125,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.96521875,0.00395825,0x03
"bidirectionalExtensionBoard","data",2.9693865,0.00395825,0x03
"bidirectionalExtensionBoard","data",2.97355425,0.00395825,0x41
"bidirectionalExtensionBoard","data",2.977722,0.00395825,0x81
"bidirectionalExtensionBoard","data",2.98189025,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.98605775,0.00395825,0xFF
"bidirectionalExtensionBoard","data",2.990226,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.9943935,0.00395825,0x00
"bidirectionalExtensionBoard","data",2.99856125,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.002729,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.006897,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.01107575,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.01524575,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.01941325,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.02358125,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.02774925,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.03191675,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.03608475,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.04025225,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.04442,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.048588,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.052756,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.05692375,0.00395825,0x00
"bidirectionalExtensionBoard","data",3.0610915,0.00395825,0x00
