Time [s],Channel 6,Channel 7
0.111395250,0,1
0.111416250,1,1
0.111436750,0,1
0.111457750,1,1
0.111478500,0,1
0.111499500,1,1
0.111520250,0,1
0.111541250,1,1
0.111561750,0,1
0.111582750,1,1
0.111603500,0,1
0.111624500,1,1
0.111645250,0,1
0.111666250,1,1
0.111687000,0,1
0.111707750,1,1
0.111728500,0,1
0.111749500,1,1
0.111770250,0,1
0.111791250,1,1
0.111812000,0,1
0.111833000,1,1
0.111853500,0,1
0.111874500,1,1
0.111895250,0,1
0.111916250,1,1
0.111937000,0,1
0.111958000,1,1
0.111978500,0,1
0.111999500,1,1
0.112020250,0,1
0.112041250,1,1
0.112062000,0,1
0.112083000,1,1
0.112103750,0,1
0.112124750,1,1
0.112145250,0,1
0.112166250,1,1
0.112187000,0,1
0.112208000,1,1
0.112228750,0,1
0.112249750,1,1
0.112270250,0,1
0.112291250,1,1
0.112312000,0,1
0.112333000,1,1
0.112353750,0,1
0.112374750,1,1
0.112395500,0,1
0.112416500,1,1
0.112437000,0,1
0.112458000,1,1
0.112478750,0,1
0.112499750,1,1
0.112520500,0,1
0.112541500,1,1
0.112562000,0,1
0.112583000,1,1
0.112603750,0,1
0.112624750,1,1
0.112645500,0,1
0.112666500,1,1
0.112687000,0,1
0.112708000,1,1
0.112728750,0,1
0.112749750,1,1
0.112770500,0,1
0.112791500,1,1
0.112812250,0,1
0.112833250,1,1
0.112853750,0,1
0.112874750,1,1
0.112895500,0,1
0.112916500,1,1
0.112937250,0,1
0.112958250,1,1
0.112978750,0,1
0.112999750,1,1
0.113020500,0,1
0.113041500,1,1
0.113062250,0,1
0.113083250,1,1
0.113103750,0,1
0.113124750,1,1
0.113145500,0,1
0.113166500,1,1
0.113187250,0,1
0.113208250,1,1
0.113229000,0,1
0.113250000,1,1
0.113270500,0,1
0.113291500,1,1
0.113312250,0,1
0.113333250,1,1
0.113354000,0,1
0.113375000,1,1
0.113395500,0,1
0.113416500,1,1
0.113437250,0,1
0.113458250,1,1
0.113479000,0,1
0.113500000,1,1
0.113520750,0,1
0.113541750,1,1
0.113562250,0,1
0.113583250,1,1
0.113604000,0,1
0.113625000,1,1
0.113645750,0,1
0.113666750,1,1
0.113687250,0,1
0.113708250,1,1
0.113729000,0,1
0.113750000,1,1
0.113854250,0,1
0.113875000,1,1
0.113895750,0,1
0.113916750,1,1
0.113937500,0,1
0.113958500,1,1
0.113979000,0,1
0.114000250,1,1
0.114020750,0,1
0.114041750,1,1
0.114062500,0,1
0.114083500,1,1
0.114104000,0,1
0.114125250,1,1
0.114229500,0,1
0.114250250,1,1
0.114312500,0,1
0.114333500,1,1
0.114354250,0,1
0.114375250,1,1
0.114395750,0,1
0.114417000,1,1
0.114437500,0,1
0.114458500,1,1
0.114479250,0,1
0.114500250,1,1
0.114520750,0,1
0.114542000,1,1
0.114562500,0,1
0.114583750,1,1
0.114604250,0,1
0.114625250,1,1
0.114646000,0,1
0.114667000,1,1
0.114687500,0,1
0.114708750,1,1
0.114729250,0,1
0.114750250,1,1
0.114812750,0,1
0.114833750,1,1
0.114854250,0,1
0.114875500,1,1
0.114937750,0,1
0.114958750,1,1
0.115104500,0,1
0.115125500,1,1
0.115146000,0,1
0.115167250,1,1
0.115187750,0,1
0.115208750,1,1
0.115271250,0,1
0.115292000,1,1
0.115312750,0,1
0.115333750,1,1
0.115354500,0,1
0.115375500,1,1
0.115521250,0,1
0.115542250,1,1
0.115562750,0,1
0.115584000,1,1
0.115604500,0,1
0.115625500,1,1
0.115646000,0,1
0.115667250,1,1
0.115687750,0,1
0.115709000,1,1
0.115729500,0,1
0.115750500,1,1
0.115771250,0,1
0.115792250,1,1
0.115812750,0,1
0.115834000,1,1
0.115854500,0,1
0.115875500,1,1
0.115896250,0,1
0.115917250,1,1
0.115937750,0,1
0.115959000,1,1
0.115979500,0,1
0.116000750,1,1
0.116021250,0,1
0.116042250,1,1
0.116063000,0,1
0.116084000,1,1
0.116104500,0,1
0.116125750,1,1
0.116146250,0,1
0.116167250,1,1
0.116188000,0,1
0.116209000,1,1
0.116229500,0,1
0.116250750,1,1
0.116271250,0,1
0.116292250,1,1
0.116313000,0,1
0.116334000,1,1
0.116354500,0,1
0.116375750,1,1
0.116396250,0,1
0.116417250,1,1
0.116438000,0,1
0.116459000,1,1
0.116479750,0,1
0.116500750,1,1
0.116521250,0,1
0.116542250,1,1
0.116563000,0,1
0.116584000,1,1
0.116604750,0,1
0.116625750,1,1
0.116646250,0,1
0.116667250,1,1
0.116688000,0,1
0.116709000,1,1
0.116729750,0,1
0.116750750,1,1
0.116771250,0,1
0.116792250,1,1
0.116813000,0,1
0.116834000,1,1
0.116854750,0,1
0.116875750,1,1
0.116896500,0,1
0.116917500,1,1
0.116938000,0,1
0.116959000,1,1
0.116979750,0,1
0.117000750,1,1
0.117021500,0,1
0.117042500,1,1
0.117063000,0,1
0.117084000,1,1
0.117104750,0,1
0.117125750,1,1
0.117146500,0,1
0.117167500,1,1
0.117188250,0,1
0.117209250,1,1
0.117229750,0,1
0.117250750,1,1
0.117271500,0,1
0.117292500,1,1
0.117313250,0,1
0.117334250,1,1
0.117354750,0,1
0.117375750,1,1
0.117396500,0,1
0.117417500,1,1
0.117438250,0,1
0.117459250,1,1
0.117480000,0,1
0.117500750,1,1
0.117521500,0,1
0.117542500,1,1
0.117563250,0,1
0.117584250,1,1
0.117605000,0,1
0.117626000,1,1
0.117646500,0,1
0.117667500,1,1
0.117688250,0,1
0.117709250,1,1
0.117730000,0,1
0.117751000,1,1
0.117771500,0,1
0.117792500,1,1
0.117813250,0,1
0.117834250,1,1
0.117855000,0,1
0.117876000,1,1
0.117896750,0,1
0.117917750,1,1
0.117938250,0,1
0.117959250,1,1
0.117980000,0,1
0.118001000,1,1
0.118021750,0,1
0.118042750,1,1
0.118063250,0,1
0.118084250,1,1
0.118105000,0,1
0.118126000,1,1
0.118146750,0,1
0.118167750,1,1
0.118188250,0,1
0.118209250,1,1
0.118230000,0,1
0.118251000,1,1
0.118271750,0,1
0.118292750,1,1
0.118313500,0,1
0.118334500,1,1
0.118355000,0,1
0.118376000,1,1
0.118396750,0,1
0.118417750,1,1
0.118438500,0,1
0.118459500,1,1
0.118480000,0,1
0.118501000,1,1
0.118521750,0,1
0.118542750,1,1
0.118563500,0,1
0.118584500,1,1
0.118605000,0,1
0.118626000,1,1
0.118646750,0,1
0.118667750,1,1
0.118688500,0,1
0.118709500,1,1
0.118730250,0,1
0.118751250,1,1
0.118771750,0,1
0.118792750,1,1
0.118813500,0,1
0.118834500,1,1
0.118855250,0,1
0.118876250,1,1
0.118896750,0,1
0.118917750,1,1
0.118938500,0,1
0.118959500,1,1
0.118980250,0,1
0.119001250,1,1
0.119022000,0,1
0.119043000,1,1
0.119063500,0,1
0.119084500,1,1
0.119105250,0,1
0.119126250,1,1
0.119147000,0,1
0.119168000,1,1
0.119188500,0,1
0.119209500,1,1
0.119230250,0,1
0.119251250,1,1
0.119272000,0,1
0.119293000,1,1
0.119313750,0,1
0.119334500,1,1
0.119355250,0,1
0.119376250,1,1
0.119522250,0,1
0.119543000,1,1
0.119563500,0,1
0.119584750,1,1
0.119605500,0,1
0.119626250,1,1
0.119688750,0,1
0.119709750,1,1
0.119730250,0,1
0.119751500,1,1
0.119939000,0,1
0.119959750,1,1
0.120147500,0,1
0.120168000,1,1
0.120230500,0,1
0.120251500,1,1
0.120314000,0,1
0.120334750,1,1
0.120355500,0,1
0.120376500,1,1
0.120439000,0,1
0.120459750,1,1
0.120522250,0,1
0.120543250,1,1
0.407223250,0,1
0.407244000,1,1
0.407264500,0,1
0.407285750,1,1
0.407348250,0,1
0.407369000,1,1
0.407431500,0,1
0.407452250,1,1
0.407473000,0,1
0.407494000,1,1
0.407556500,0,1
0.407577250,1,1
0.407640000,0,1
0.407660750,1,1
0.407723250,0,1
0.407744000,1,1
0.407848250,0,1
0.407869000,1,1
0.407889750,0,1
0.407910750,1,1
0.407931500,0,1
0.407952500,1,1
0.407973250,0,1
0.407994000,1,1
0.408015000,0,1
0.408035750,1,1
0.408056500,0,1
0.408077500,1,1
0.408098250,0,1
0.408119250,1,1
0.408181750,0,1
0.408202500,1,1
0.408223250,0,1
0.408244250,1,1
0.408265000,0,1
0.408285750,1,1
0.408306500,0,1
0.408327500,1,1
0.408348250,0,1
0.408369250,1,1
0.408390000,0,1
0.408411000,1,1
0.408431500,0,1
0.408452500,1,1
0.408473250,0,1
0.408494250,1,1
0.408515000,0,1
0.408536000,1,1
0.408556750,0,1
0.408577500,1,1
0.408598250,0,1
0.408619250,1,1
0.408640000,0,1
0.408661000,1,1
0.408681750,0,1
0.408702500,1,1
0.408765250,0,1
0.408786000,1,1
0.408806500,0,1
0.408827750,1,1
0.408848500,0,1
0.408869250,1,1
0.408890000,0,1
0.408911000,1,1
0.408931750,0,1
0.408952750,1,1
0.408973250,0,1
0.408994250,1,1
0.409015000,0,1
0.409036000,1,1
0.409056750,0,1
0.409077750,1,1
0.409098500,0,1
0.409119500,1,1
0.409140000,0,1
0.409161000,1,1
0.409181750,0,1
0.409202750,1,1
0.409223500,0,1
0.409244500,1,1
0.409265250,0,1
0.409286000,1,1
0.409306750,0,1
0.409327750,1,1
0.409348500,0,1
0.409369500,1,1
0.409390250,0,1
0.409411250,1,1
0.409431750,0,1
0.409452750,1,1
0.409515250,0,1
0.409536000,1,1
0.409556750,0,1
0.409578000,1,1
0.409598500,0,1
0.409619500,1,1
0.409682000,0,1
0.409702750,1,1
0.409723500,0,1
0.409744500,1,1
0.409765250,0,1
0.409786250,1,1
0.409807000,0,1
0.409828000,1,1
0.409848500,0,1
0.409869500,1,1
0.409932000,0,1
0.409953000,1,1
0.409973500,0,1
0.409994750,1,1
0.410015250,0,1
0.410036250,1,1
0.410057000,0,1
0.410078000,1,1
0.410098750,0,1
0.410119500,1,1
0.410140250,0,1
0.410161250,1,1
0.410223750,0,1
0.410244500,1,1
0.410307250,0,1
0.410328000,1,1
0.410348750,0,1
0.410369750,1,1
0.410432250,0,1
0.410453000,1,1
0.410473750,0,1
0.410494750,1,1
0.410557250,0,1
0.410578000,1,1
0.410598750,0,1
0.410619750,1,1
0.410640500,0,1
0.410661500,1,1
0.410682000,0,1
0.410703000,1,1
0.410723750,0,1
0.410744750,1,1
0.410765500,0,1
0.410786500,1,1
0.410807250,0,1
0.410828250,1,1
0.410848750,0,1
0.410869750,1,1
0.410890500,0,1
0.410911500,1,1
0.410932250,0,1
0.410953250,1,1
0.410973750,0,1
0.410994750,1,1
0.411015500,0,1
0.411036500,1,1
0.411057250,0,1
0.411078250,1,1
0.411098750,0,1
0.411119750,1,1
0.411140500,0,1
0.411161500,1,1
0.411182250,0,1
0.411203250,1,1
0.411224000,0,1
0.411245000,1,1
0.411265500,0,1
0.411286500,1,1
0.411307250,0,1
0.411328250,1,1
0.411349000,0,1
0.411370000,1,1
0.411390500,0,1
0.411411500,1,1
0.411432250,0,1
0.411453250,1,1
0.411474000,0,1
0.411495000,1,1
0.411515500,0,1
0.411536500,1,1
0.411557250,0,1
0.411578250,1,1
0.411599000,0,1
0.411620000,1,1
0.411640750,0,1
0.411661750,1,1
0.411682250,0,1
0.411703250,1,1
0.411724000,0,1
0.411745000,1,1
0.411765750,0,1
0.411786750,1,1
0.411807250,0,1
0.411828250,1,1
0.411849000,0,1
0.411870000,1,1
0.411890750,0,1
0.411911750,1,1
0.411932500,0,1
0.411953500,1,1
0.411974000,0,1
0.411995000,1,1
0.412015750,0,1
0.412036750,1,1
0.412057500,0,1
0.412078500,1,1
0.412099000,0,1
0.412120000,1,1
0.412140750,0,1
0.412161750,1,1
0.412182500,0,1
0.412203500,1,1
0.412224000,0,1
0.412245000,1,1
0.412265750,0,1
0.412286750,1,1
0.412307500,0,1
0.412328500,1,1
0.412349250,0,1
0.412370250,1,1
0.412390750,0,1
0.412411750,1,1
0.412432500,0,1
0.412453500,1,1
0.412474250,0,1
0.412495250,1,1
0.412515750,0,1
0.412536750,1,1
0.412557500,0,1
0.412578500,1,1
0.412599250,0,1
0.412620250,1,1
0.412641000,0,1
0.412662000,1,1
0.412682500,0,1
0.412703500,1,1
0.412724250,0,1
0.412745250,1,1
0.412766000,0,1
0.412787000,1,1
0.412807500,0,1
0.412828500,1,1
0.412849250,0,1
0.412870250,1,1
0.412891000,0,1
0.412912000,1,1
0.412932500,0,1
0.412953500,1,1
0.412974250,0,1
0.412995250,1,1
0.413016000,0,1
0.413037000,1,1
0.413057750,0,1
0.413078750,1,1
0.413099250,0,1
0.413120250,1,1
0.413141000,0,1
0.413162000,1,1
0.413182750,0,1
0.413203750,1,1
0.413224250,0,1
0.413245250,1,1
0.413266000,0,1
0.413287000,1,1
0.413307750,0,1
0.413328750,1,1
0.413349250,0,1
0.413370250,1,1
0.413391000,0,1
0.413412000,1,1
0.413432750,0,1
0.413453750,1,1
0.413474500,0,1
0.413495500,1,1
0.413516000,0,1
0.413537000,1,1
0.413557750,0,1
0.413578750,1,1
0.413599500,0,1
0.413620500,1,1
0.413641000,0,1
0.413662000,1,1
0.413682750,0,1
0.413703750,1,1
0.413724500,0,1
0.413745500,1,1
0.413849750,0,1
0.413870500,1,1
0.413891000,0,1
0.413912250,1,1
0.413933000,0,1
0.413954000,1,1
0.413974500,0,1
0.413995750,1,1
0.414016250,0,1
0.414037250,1,1
0.414057750,0,1
0.414079000,1,1
0.414099500,0,1
0.414120750,1,1
0.414224750,0,1
0.414245500,1,1
0.414308000,0,1
0.414329000,1,1
0.414349500,0,1
0.414370750,1,1
0.414391250,0,1
0.414412250,1,1
0.414433000,0,1
0.414454000,1,1
0.414474750,0,1
0.414495750,1,1
0.414516250,0,1
0.414537500,1,1
0.414558000,0,1
0.414579000,1,1
0.414599750,0,1
0.414620750,1,1
0.414641250,0,1
0.414662500,1,1
0.414683000,0,1
0.414704000,1,1
0.414724750,0,1
0.414745750,1,1
0.414808250,0,1
0.414829000,1,1
0.414849750,0,1
0.414870750,1,1
0.414933250,0,1
0.414954250,1,1
0.415100000,0,1
0.415120750,1,1
0.415141250,0,1
0.415162500,1,1
0.415183250,0,1
0.415204250,1,1
0.415266750,0,1
0.415287500,1,1
0.415308000,0,1
0.415329250,1,1
0.415350000,0,1
0.415371000,1,1
0.415516750,0,1
0.415537500,1,1
0.415558250,0,1
0.415579250,1,1
0.415600000,0,1
0.415621000,1,1
0.415641500,0,1
0.415662750,1,1
0.415683250,0,1
0.415704250,1,1
0.415725000,0,1
0.415746000,1,1
0.415766500,0,1
0.415787750,1,1
0.415808250,0,1
0.415829250,1,1
0.415850000,0,1
0.415871000,1,1
0.415891500,0,1
0.415912750,1,1
0.415933250,0,1
0.415954500,1,1
0.415975000,0,1
0.415996000,1,1
0.416016750,0,1
0.416037750,1,1
0.416058250,0,1
0.416079500,1,1
0.416100000,0,1
0.416121000,1,1
0.416141750,0,1
0.416162750,1,1
0.416183250,0,1
0.416204500,1,1
0.416225000,0,1
0.416246250,1,1
0.416266750,0,1
0.416287750,1,1
0.416308500,0,1
0.416329500,1,1
0.416350000,0,1
0.416371250,1,1
0.416391750,0,1
0.416412750,1,1
0.416433500,0,1
0.416454500,1,1
0.416475000,0,1
0.416496000,1,1
0.416516750,0,1
0.416537750,1,1
0.416558500,0,1
0.416579500,1,1
0.416600000,0,1
0.416621000,1,1
0.416641750,0,1
0.416662750,1,1
0.416683500,0,1
0.416704500,1,1
0.416725250,0,1
0.416746250,1,1
0.416766750,0,1
0.416787750,1,1
0.416808500,0,1
0.416829500,1,1
0.416850250,0,1
0.416871250,1,1
0.416891750,0,1
0.416912750,1,1
0.416933500,0,1
0.416954500,1,1
0.416975250,0,1
0.416996250,1,1
0.417016750,0,1
0.417037750,1,1
0.417058500,0,1
0.417079500,1,1
0.417100250,0,1
0.417121250,1,1
0.417142000,0,1
0.417163000,1,1
0.417183500,0,1
0.417204500,1,1
0.417225250,0,1
0.417246250,1,1
0.417267000,0,1
0.417288000,1,1
0.417308500,0,1
0.417329500,1,1
0.417350250,0,1
0.417371250,1,1
0.417392000,0,1
0.417413000,1,1
0.417433750,0,1
0.417454750,1,1
0.417475250,0,1
0.417496250,1,1
0.417517000,0,1
0.417538000,1,1
0.417558750,0,1
0.417579750,1,1
0.417600250,0,1
0.417621250,1,1
0.417642000,0,1
0.417663000,1,1
0.417683750,0,1
0.417704750,1,1
0.417725250,0,1
0.417746250,1,1
0.417767000,0,1
0.417788000,1,1
0.417808750,0,1
0.417829750,1,1
0.417850500,0,1
0.417871500,1,1
0.417892000,0,1
0.417913000,1,1
0.417933750,0,1
0.417954750,1,1
0.417975500,0,1
0.417996500,1,1
0.418017000,0,1
0.418038000,1,1
0.418058750,0,1
0.418079750,1,1
0.418100500,0,1
0.418121500,1,1
0.418142250,0,1
0.418163250,1,1
0.418183750,0,1
0.418204750,1,1
0.418225500,0,1
0.418246500,1,1
0.418267250,0,1
0.418288250,1,1
0.418308750,0,1
0.418329750,1,1
0.418350500,0,1
0.418371500,1,1
0.418392250,0,1
0.418413250,1,1
0.418433750,0,1
0.418454750,1,1
0.418475500,0,1
0.418496500,1,1
0.418517250,0,1
0.418538250,1,1
0.418559000,0,1
0.418580000,1,1
0.418600500,0,1
0.418621500,1,1
0.418642250,0,1
0.418663250,1,1
0.418684000,0,1
0.418705000,1,1
0.418725500,0,1
0.418746500,1,1
0.418767250,0,1
0.418788250,1,1
0.418809000,0,1
0.418830000,1,1
0.418850500,0,1
0.418871500,1,1
0.418892250,0,1
0.418913250,1,1
0.418934000,0,1
0.418955000,1,1
0.418975750,0,1
0.418996750,1,1
0.419017250,0,1
0.419038250,1,1
0.419059000,0,1
0.419080000,1,1
0.419100750,0,1
0.419121750,1,1
0.419142250,0,1
0.419163250,1,1
0.419184000,0,1
0.419205000,1,1
0.419225750,0,1
0.419246750,1,1
0.419267500,0,1
0.419288500,1,1
0.419309000,0,1
0.419330000,1,1
0.419350750,0,1
0.419371750,1,1
0.419517750,0,1
0.419538500,1,1
0.419559000,0,1
0.419580250,1,1
0.419601000,0,1
0.419621750,1,1
0.419684250,0,1
0.419705000,1,1
0.419725750,0,1
0.419746750,1,1
0.419934500,0,1
0.419955250,1,1
0.420142750,0,1
0.420163500,1,1
0.420226000,0,1
0.420247000,1,1
0.420309500,0,1
0.420330250,1,1
0.420351000,0,1
0.420372000,1,1
0.420434500,0,1
0.420455250,1,1
0.420517750,0,1
0.420538750,1,1
0.707343750,0,1
0.707364500,1,1
0.707385000,0,1
0.707406250,1,1
0.707468750,0,1
0.707489500,1,1
0.707552000,0,1
0.707572750,1,1
0.707593500,0,1
0.707614500,1,1
0.707677000,0,1
0.707697750,1,1
0.707760250,0,1
0.707781250,1,1
0.707802000,0,1
0.707822750,1,1
0.707843750,0,1
0.707864500,1,1
0.707968750,0,1
0.707989500,1,1
0.708010250,0,1
0.708031250,1,1
0.708052000,0,1
0.708073000,1,1
0.708093500,0,1
0.708114500,1,1
0.708135250,0,1
0.708156250,1,1
0.708177000,0,1
0.708198000,1,1
0.708218750,0,1
0.708239500,1,1
0.708260250,0,1
0.708281250,1,1
0.708302000,0,1
0.708323000,1,1
0.708343750,0,1
0.708364750,1,1
0.708385250,0,1
0.708406250,1,1
0.708427000,0,1
0.708448000,1,1
0.708468750,0,1
0.708489750,1,1
0.708510500,0,1
0.708531250,1,1
0.708552000,0,1
0.708573000,1,1
0.708593750,0,1
0.708614750,1,1
0.708635500,0,1
0.708656500,1,1
0.708677000,0,1
0.708698000,1,1
0.708718750,0,1
0.708739750,1,1
0.708760500,0,1
0.708781500,1,1
0.708802250,0,1
0.708823000,1,1
0.708843750,0,1
0.708864750,1,1
0.708885500,0,1
0.708906500,1,1
0.708927250,0,1
0.708948250,1,1
0.708968750,0,1
0.708989750,1,1
0.709010500,0,1
0.709031500,1,1
0.709052250,0,1
0.709073250,1,1
0.709093750,0,1
0.709114750,1,1
0.709135500,0,1
0.709156500,1,1
0.709177250,0,1
0.709198250,1,1
0.709219000,0,1
0.709239750,1,1
0.709260500,0,1
0.709281500,1,1
0.709302250,0,1
0.709323250,1,1
0.709344000,0,1
0.709365000,1,1
0.709385500,0,1
0.709406500,1,1
0.709427250,0,1
0.709448250,1,1
0.709469000,0,1
0.709490000,1,1
0.709510500,0,1
0.709531500,1,1
0.709552250,0,1
0.709573250,1,1
0.709594000,0,1
0.709615000,1,1
0.709635750,0,1
0.709656500,1,1
0.709677250,0,1
0.709698250,1,1
0.709719000,0,1
0.709740000,1,1
0.709760750,0,1
0.709781750,1,1
0.709802250,0,1
0.709823250,1,1
0.709844000,0,1
0.709865000,1,1
0.709885750,0,1
0.709906750,1,1
0.709927500,0,1
0.709948250,1,1
0.709969000,0,1
0.709990000,1,1
0.710010750,0,1
0.710031750,1,1
0.710052500,0,1
0.710073500,1,1
0.710094000,0,1
0.710115000,1,1
0.710135750,0,1
0.710156750,1,1
0.710177500,0,1
0.710198500,1,1
0.710219000,0,1
0.710240000,1,1
0.710260750,0,1
0.710281750,1,1
0.710302500,0,1
0.710323500,1,1
0.710344250,0,1
0.710365250,1,1
0.710385750,0,1
0.710406750,1,1
0.710427500,0,1
0.710448500,1,1
0.710469250,0,1
0.710490250,1,1
0.710510750,0,1
0.710531750,1,1
0.710552500,0,1
0.710573500,1,1
0.710594250,0,1
0.710615250,1,1
0.710635750,0,1
0.710656750,1,1
0.710677500,0,1
0.710698500,1,1
0.710719250,0,1
0.710740250,1,1
0.710761000,0,1
0.710782000,1,1
0.710802500,0,1
0.710823500,1,1
0.710844250,0,1
0.710865250,1,1
0.710886000,0,1
0.710907000,1,1
0.710927500,0,1
0.710948500,1,1
0.710969250,0,1
0.710990250,1,1
0.711011000,0,1
0.711032000,1,1
0.711052750,0,1
0.711073750,1,1
0.711094250,0,1
0.711115250,1,1
0.711136000,0,1
0.711157000,1,1
0.711177750,0,1
0.711198750,1,1
0.711219250,0,1
0.711240250,1,1
0.711261000,0,1
0.711282000,1,1
0.711302750,0,1
0.711323750,1,1
0.711344250,0,1
0.711365250,1,1
0.711386000,0,1
0.711407000,1,1
0.711427750,0,1
0.711448750,1,1
0.711469500,0,1
0.711490500,1,1
0.711511000,0,1
0.711532000,1,1
0.711552750,0,1
0.711573750,1,1
0.711594500,0,1
0.711615500,1,1
0.711636000,0,1
0.711657000,1,1
0.711677750,0,1
0.711698750,1,1
0.711719500,0,1
0.711740500,1,1
0.711761250,0,1
0.711782000,1,1
0.711802750,0,1
0.711823750,1,1
0.711844500,0,1
0.711865500,1,1
0.711886250,0,1
0.711907250,1,1
0.711927750,0,1
0.711948750,1,1
0.711969500,0,1
0.711990500,1,1
0.712011250,0,1
0.712032250,1,1
0.712052750,0,1
0.712073750,1,1
0.712094500,0,1
0.712115500,1,1
0.712136250,0,1
0.712157250,1,1
0.712178000,0,1
0.712199000,1,1
0.712219500,0,1
0.712240500,1,1
0.712261250,0,1
0.712282250,1,1
0.712303000,0,1
0.712324000,1,1
0.712344500,0,1
0.712365500,1,1
0.712386250,0,1
0.712407250,1,1
0.712428000,0,1
0.712449000,1,1
0.712469500,0,1
0.712490500,1,1
0.712511250,0,1
0.712532250,1,1
0.712553000,0,1
0.712574000,1,1
0.712594750,0,1
0.712615750,1,1
0.712636250,0,1
0.712657250,1,1
0.712678000,0,1
0.712699000,1,1
0.712719750,0,1
0.712740750,1,1
0.712761250,0,1
0.712782250,1,1
0.712886500,0,1
0.712907250,1,1
0.712928000,0,1
0.712949000,1,1
0.712969750,0,1
0.712990750,1,1
0.713178500,0,1
0.713199000,1,1
0.713219750,0,1
0.713240750,1,1
0.713261500,0,1
0.713282500,1,1
0.713303000,0,1
0.713324250,1,1
0.713344750,0,1
0.713365750,1,1
0.713386500,0,1
0.713407500,1,1
0.713470000,0,1
0.713490750,1,1
0.713511500,0,1
0.713532500,1,1
0.713553250,0,1
0.713574250,1,1
0.713594750,0,1
0.713616000,1,1
0.713678500,0,1
0.713699250,1,1
0.713761750,0,1
0.713782500,1,1
0.713803250,0,1
0.713824250,1,1
0.713886750,0,1
0.713907500,1,1
0.713970000,0,1
0.713991000,1,1
0.727375250,1,0
0.727376750,0,0
0.727396000,0,1
0.727397750,1,1
0.727417000,1,0
0.727418250,0,0
0.727437750,0,1
0.727439500,1,1
0.727500250,1,0
0.727501750,0,0
0.727521000,0,1
0.727522750,1,1
0.727583500,1,0
