channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
Channel 6,toACbusadapter_HAHB,2.20766475,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 06 0B 00 97 27 00 00 00 00 00 00 00 00 00 E4 FF 55,0xAA,True
mainboardGrey,toACmainboard,2.2652175,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,2.32306375,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,2.38468875,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.439097,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 4A 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 8D AB,0xAA,True
Channel 6,toACbusadapter_HAHB,2.507577,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,2.52764025,32,AA C0 00 00 00 00 10 30 84 80 59 3E 80 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 9B 55,0xAA,True
mainboardGrey,toACmainboard,2.5450585,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,2.6036205,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,2.66478875,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,2.69525625,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A1 03 89 89 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C6 FB,0xAA,True
mainboardGrey,toACmainboard,2.79514825,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
Channel 6,toACbusadapter_HAHB,2.80765575,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,2.82764525,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 32 96 00 00 00 00 00 00 00 40 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,2.83553775,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 0A C9 00 4C,0xAA,True
mainboardBlue,fromACmainboard,2.8529705,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,2.915095,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,2.9684425,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 4A 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 8D AB,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,3.0326785,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 96 00 00 00 00 80 80 80 80 00 00 62 00 EF,0x55,True
mainboardGrey,toACmainboard,3.075238,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
Channel 6,toACbusadapter_HAHB,3.107745,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,3.1277305,32,AA C0 00 00 00 00 10 30 84 80 59 3E 80 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 9B 55,0xAA,True
mainboardBlue,fromACmainboard,3.13308775,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,3.19505775,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,3.2260135,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A1 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 53 6D,0xAA,True
mainboardGrey,toACmainboard,3.325496,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,3.38394675,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 6,toACbusadapter_HAHB,3.407907,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 06 0B 00 97 27 00 00 00 00 00 00 00 00 00 E4 FF 55,0xAA,True
mainboardGrey,toACmainboard,3.4448785,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,3.49841675,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 4A 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 8D AB,0xAA,True
mainboardGrey,toACmainboard,3.60534775,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,3.663729,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 6,toACbusadapter_HAHB,3.7080275,16,AA C0 0A 00 00 00 00 00 00 00 00 00 00 3F F7 55,0xAA,True
mainboardGrey,toACmainboard,3.7249765,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,3.7575875,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A1 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 53 6D,0xAA,True
mainboardGrey,toACmainboard,3.86527175,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,3.92385675,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
bidirectionalExtensionBoard,toACdisplay,3.935536,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 93 3D D9 00 19,0xAA,True
mainboardGrey,toACmainboard,3.98529925,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
Channel 6,toACbusadapter_HAHB,4.00816875,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 06 0B 00 97 27 00 00 00 00 00 00 00 00 00 E4 FF 55,0xAA,True
mainboardBlue,fromACmainboard,4.0397595,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 4A 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 8D AB,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,4.1326935,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 50 5A 00 06 DD 03 34 76 36 3C 37 00 00 00 00 00 00 00 00 00 25 00 EF,0x55,True
mainboardGrey,toACmainboard,4.145445,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,4.20302175,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,4.2651495,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,4.29581275,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A2 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 71,0xAA,True
Channel 6,toACbusadapter_HAHB,4.3080705,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.328176,32,AA C0 00 00 00 00 10 30 84 80 59 3E 80 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 9B 55,0xAA,True
mainboardGrey,toACmainboard,4.395729,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,4.453639,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,4.515106,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,4.56905775,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 4A 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 8D AB,0xAA,True
Channel 6,toACbusadapter_HAHB,4.608118,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.6282185,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 59 BC D6 32 96 00 00 00 00 00 00 00 40 55,0xAA,True
mainboardGrey,toACmainboard,4.675484,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,4.73340725,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,4.79522975,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,4.82628475,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A2 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 72,0xAA,True
Channel 6,toACbusadapter_HAHB,4.90819675,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
mainboardGrey,toACmainboard,4.92555075,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
Channel 7,fromACbusadapter_HAHB,4.9281875,32,AA C0 00 00 00 00 10 30 84 80 59 3E 80 00 2C 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 9B 55,0xAA,True
mainboardBlue,fromACmainboard,4.9837405,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
bidirectionalExtensionBoard,toACdisplay,5.035569,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1D EA 4E 00 6C,0xAA,True
mainboardGrey,toACmainboard,5.04542225,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.09939475,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 58 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 41 E9,0xAA,True
mainboardGrey,toACmainboard,5.20566575,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
Channel 6,toACbusadapter_HAHB,5.208338,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 06 0B 00 97 27 00 00 00 00 00 00 00 00 00 E4 FF 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,5.23278375,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 B3 00 EF,0x55,True
mainboardBlue,fromACmainboard,5.263535,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,5.32517975,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,5.35632,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A2 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 72,0xAA,True
mainboardGrey,toACmainboard,5.4557865,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
Channel 6,toACbusadapter_HAHB,5.50823975,16,AA C0 0B 00 00 00 00 00 00 00 00 00 00 3F F6 55,0xAA,True
mainboardBlue,fromACmainboard,5.5135115,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
mainboardGrey,toACmainboard,5.5755235,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,5.628982,64,AA 31 40 00 50 2D 1B 61 23 00 00 00 1B 35 07 00 B7 88 33 B1 1E 00 0F 17 FE 04 03 04 02 00 00 00 00 00 F9 0A 01 06 00 58 05 64 00 64 00 48 64 00 F0 51 64 00 00 00 00 00 00 00 00 00 00 00 41 E9,0xAA,True
mainboardGrey,toACmainboard,5.7356455,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 B0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 65,0xAA,True
mainboardBlue,fromACmainboard,5.7943955,29,AA 20 1D 03 00 64 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 DC 80,0xAA,True
Channel 6,toACbusadapter_HAHB,5.80861025,32,AA D0 20 01 00 84 80 59 00 00 00 00 00 00 00 06 0B 00 97 27 00 00 00 00 00 00 00 00 00 E4 FF 55,0xAA,True
mainboardGrey,toACmainboard,5.86550375,10,AA 30 0A 01 FF 03 00 34 50 3F,0xAA,True
mainboardBlue,fromACmainboard,5.89679625,64,AA 30 40 4C 04 30 11 C8 00 FE 01 55 50 5A 00 06 A2 03 89 8A 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 23 72 BC B3 00 01 0C 43 00 36 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 72,0xAA,True
