channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardBlue,fromACmainboard,101.501071375,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,101.562293875,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,101.59241375,64,AA 30 40 84 08 AC 0D 26 02 8E 03 33 38 5A 00 03 AA 03 5F 5E 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 B0 B3 00 01 0B 37 00 1F 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 48 5F,0xAA,True
mainboardGrey,toACmainboard,101.69256275,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,101.7510945,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,101.812455375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,101.867855375,64,AA 31 40 00 53 28 1B 61 3E 00 00 00 01 33 07 00 B7 88 33 B1 1E 00 10 16 FF 04 02 01 02 00 00 00 00 00 FC 08 01 06 00 15 03 64 00 64 00 48 64 00 F0 49 28 00 00 00 00 00 00 00 00 00 00 00 68 50,0xAA,True
mainboardGrey,toACmainboard,101.972662625,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,102.030593125,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,102.092140625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,102.12293575,64,AA 30 40 84 08 AC 0D 26 02 8E 03 33 38 5A 00 03 AA 03 5F 5E 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 B0 B3 00 01 0B 37 00 1F 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 48 5F,0xAA,True
mainboardGrey,toACmainboard,102.222782125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,102.279990125,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,102.342319125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,102.396648125,64,AA 31 40 00 53 28 1B 61 3E 00 00 00 01 33 07 00 B7 88 33 B1 1E 00 10 16 FF 04 02 01 02 00 00 00 00 00 FC 08 01 06 00 15 03 64 00 64 00 48 64 00 F0 49 28 00 00 00 00 00 00 00 00 00 00 00 68 50,0xAA,True
mainboardGrey,toACmainboard,102.50274825,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 C0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EB 1A,0xAA,True
mainboardBlue,fromACmainboard,102.5605075,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
wifiBrown,fromACdisplay,102.564329375,44,AA 2B AC 00 00 00 00 00 02 04 A1 00 01 0B 37 00 00 00 00 00 00 00 00 5D 44 00 00 00 18 00 00 00 00 00 00 00 00 00 00 00 00 00 FD 89,0xAA,True
mainboardGrey,toACmainboard,102.6222895,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
